 

stn;time;hns000mx
AIG;198103;4
AIG;198104;0
AIG;198105;0
AIG;198106;0
AIG;198107;0
AIG;198108;0
AIG;198109;0
AIG;198110;0
AIG;198111;11
AIG;198112;5
AIG;198201;0
AIG;198202;7
AIG;198203;5
AIG;198204;0
AIG;198205;0
AIG;198206;0
AIG;198207;0
AIG;198208;0
AIG;198209;0
AIG;198210;0
AIG;198211;0
AIG;198212;4
AIG;198301;2
AIG;198302;4
AIG;198303;2
AIG;198304;0
AIG;198305;0
AIG;198306;0
AIG;198307;0
AIG;198308;0
AIG;198309;0
AIG;198310;0
AIG;198311;0
AIG;198312;0
AIG;198401;8
AIG;198402;5
AIG;198403;6
AIG;198404;0
AIG;198405;0
AIG;198406;0
AIG;198407;0
AIG;198408;0
AIG;198409;0
AIG;198410;0
AIG;198411;0
AIG;198412;0
AIG;198501;9
AIG;198502;34
AIG;198503;10
AIG;198504;0
AIG;198505;0
AIG;198506;0
AIG;198507;0
AIG;198508;0
AIG;198509;0
AIG;198510;0
AIG;198511;3
AIG;198512;1
AIG;198601;13
AIG;198602;2
AIG;198603;0
AIG;198604;0
AIG;198605;0
AIG;198606;0
AIG;198607;0
AIG;198608;0
AIG;198609;0
AIG;198610;0
AIG;198611;0
AIG;198612;7
AIG;198701;6
AIG;198702;2
AIG;198703;5
AIG;198704;0
AIG;198705;0
AIG;198706;0
AIG;198707;0
AIG;198708;0
AIG;198709;0
AIG;198710;0
AIG;198711;0
AIG;198712;2
AIG;198801;1
AIG;198802;12
AIG;198803;5
AIG;198804;0
AIG;198805;0
AIG;198806;0
AIG;198807;0
AIG;198808;0
AIG;198809;0
AIG;198810;0
AIG;198811;0
AIG;198812;2
AIG;198901;3
AIG;198902;0
AIG;198903;0
AIG;198904;0
AIG;198905;0
AIG;198906;0
AIG;198907;0
AIG;198908;0
AIG;198909;0
AIG;198910;0
AIG;198911;0
AIG;198912;0
AIG;199001;0
AIG;199002;1
AIG;199003;0
AIG;199004;0
AIG;199005;0
AIG;199006;0
AIG;199007;0
AIG;199008;0
AIG;199009;0
AIG;199010;0
AIG;199011;2
AIG;199012;10
AIG;199101;0
AIG;199102;5
AIG;199103;0
AIG;199104;0
AIG;199105;0
AIG;199106;0
AIG;199107;0
AIG;199108;0
AIG;199109;0
AIG;199110;0
AIG;199111;0
AIG;199112;3
AIG;199201;3
AIG;199202;5
AIG;199203;0
AIG;199204;0
AIG;199205;0
AIG;199206;0
AIG;199207;0
AIG;199208;0
