 

stn;time;rzz150yx
GSB;1982;7.3
GSB;1983;6.7
GSB;1984;7.7
GSB;1985;5.4
GSB;1986;21.0
GSB;1987;6.5
GSB;1988;5.1
GSB;1989;6.8
GSB;1990;3.9
GSB;1991;6.5
GSB;1992;8.3
GSB;1993;9.7
GSB;1994;9.3
GSB;1995;6.8
GSB;1996;4.2
GSB;1997;9.0
GSB;1998;9.7
GSB;1999;10.9
GSB;2000;6.0
GSB;2001;7.5
GSB;2002;7.1
GSB;2003;16.9
GSB;2004;9.1
GSB;2005;4.8
GSB;2006;9.8
GSB;2007;11.7
GSB;2008;4.8
GSB;2009;5.0
GSB;2010;17.9
