 

stn;time;rhs150m0
WIT;188301;49.6
WIT;188302;31.8
WIT;188303;46.6
WIT;188304;45.4
WIT;188305;111.7
WIT;188306;140.9
WIT;188307;180.0
WIT;188308;77.2
WIT;188309;126.8
WIT;188310;79.3
WIT;188311;93.4
WIT;188312;101.2
WIT;188401;45.4
WIT;188402;51.7
WIT;188403;7.3
WIT;188404;42.3
WIT;188405;83.0
WIT;188406;99.2
WIT;188407;112.7
WIT;188408;88.7
WIT;188409;57.4
WIT;188410;32.9
WIT;188411;28.2
WIT;188412;100.2
WIT;188501;11.5
WIT;188502;59.0
WIT;188503;77.8
WIT;188504;33.4
WIT;188505;109.1
WIT;188506;87.2
WIT;188507;25.6
WIT;188508;69.4
WIT;188509;143.0
WIT;188510;160.1
WIT;188511;84.0
WIT;188512;85.6
WIT;188601;75.1
WIT;188602;43.3
WIT;188603;44.4
WIT;188604;68.9
WIT;188605;65.2
WIT;188606;164.4
WIT;188607;121.6
WIT;188608;153.4
WIT;188609;29.7
WIT;188610;91.3
WIT;188611;86.6
WIT;188612;123.2
WIT;188701;10.4
WIT;188702;11.5
WIT;188703;105.9
WIT;188704;25.0
WIT;188705;150.8
WIT;188706;43.8
WIT;188707;71.0
WIT;188708;124.2
WIT;188709;70.5
WIT;188710;72.5
WIT;188711;49.1
WIT;188712;129.9
WIT;188801;32.4
WIT;188802;69.9
WIT;188803;150.8
WIT;188804;96.0
WIT;188805;31.3
WIT;188806;136.7
WIT;188807;133.1
WIT;188808;90.8
WIT;188809;143.0
WIT;188810;137.3
WIT;188811;78.3
WIT;188812;15.1
WIT;188901;33.4
WIT;188902;167.5
WIT;188903;47.5
WIT;188904;55.8
WIT;188905;75.7
WIT;188906;150.8
WIT;188907;129.4
WIT;188908;105.4
WIT;188909;88.7
WIT;188910;128.4
WIT;188911;60.0
WIT;188912;30.8
WIT;189001;87.7
WIT;189002;14.1
WIT;189003;32.9
WIT;189004;67.3
WIT;189005;104.4
WIT;189006;117.4
WIT;189007;92.9
WIT;189008;229.8
WIT;189009;28.2
WIT;189010;136.2
WIT;189011;83.5
WIT;189012;10.4
WIT;189101;26.1
WIT;189102;8.3
WIT;189103;94.9
WIT;189104;57.4
WIT;189105;109.7
WIT;189106;211.7
WIT;189107;181.3
WIT;189108;94.2
WIT;189109;76.5
WIT;189110;76.7
WIT;189111;116.1
WIT;189112;168.1
WIT;189201;88.0
WIT;189202;98.8
WIT;189203;54.8
WIT;189204;51.6
WIT;189205;47.4
WIT;189206;191.1
WIT;189207;110.2
WIT;189208;68.6
WIT;189209;132.4
WIT;189210;145.7
WIT;189211;50.2
WIT;189212;49.9
WIT;189301;83.2
WIT;189302;96.9
WIT;189303;43.3
WIT;189304;8.3
WIT;189305;93.9
WIT;189306;62.9
WIT;189307;140.7
WIT;189308;30.7
WIT;189309;132.2
WIT;189310;77.9
WIT;189311;107.6
WIT;189312;27.5
WIT;189401;36.4
WIT;189402;76.3
WIT;189403;52.2
WIT;189404;74.4
WIT;189405;177.0
WIT;189406;100.1
WIT;189407;203.2
WIT;189408;93.8
WIT;189409;107.8
WIT;189410;157.2
WIT;189411;33.7
WIT;189412;86.0
WIT;189501;83.3
WIT;189502;14.2
WIT;189503;93.8
WIT;189504;65.1
WIT;189505;80.9
WIT;189506;182.8
WIT;189507;100.8
WIT;189508;83.3
WIT;189509;12.0
WIT;189510;108.9
WIT;189511;100.6
WIT;189512;135.3
WIT;189601;30.7
WIT;189602;33.5
WIT;189603;151.2
WIT;189604;87.9
WIT;189605;40.2
WIT;189606;137.5
WIT;189607;129.6
WIT;189608;157.7
WIT;189609;181.4
WIT;189610;179.2
WIT;189611;44.7
WIT;189612;55.2
WIT;189701;20.8
WIT;189702;150.6
WIT;189703;103.7
WIT;189704;112.4
WIT;189705;62.9
WIT;189706;82.8
WIT;189707;103.3
WIT;189708;186.8
WIT;189709;188.0
WIT;189710;7.8
WIT;189711;20.2
WIT;189712;45.9
WIT;189801;17.1
WIT;189802;132.9
WIT;189803;34.3
WIT;189804;102.2
WIT;189805;194.2
WIT;189806;164.8
WIT;189807;75.5
WIT;189808;48.2
WIT;189809;19.8
WIT;189810;126.8
WIT;189811;114.3
WIT;189812;37.8
WIT;189901;94.4
WIT;189902;17.6
WIT;189903;19.8
WIT;189904;170.2
WIT;189905;89.1
WIT;189906;60.6
WIT;189907;61.2
WIT;189908;64.4
WIT;189909;124.5
WIT;189910;65.1
WIT;189911;27.5
WIT;189912;81.5
WIT;190001;162.2
WIT;190002;89.4
WIT;190003;50.1
WIT;190004;41.2
WIT;190005;97.3
WIT;190006;80.3
WIT;190007;135.1
WIT;190008;136.5
WIT;190009;76.5
WIT;190010;73.6
WIT;190011;66.9
WIT;190012;103.9
WIT;190101;69.2
WIT;190102;39.0
WIT;190103;76.9
WIT;190104;165.5
WIT;190105;26.7
WIT;190106;138.2
WIT;190107;108.2
WIT;190108;107.1
WIT;190109;133.1
WIT;190110;87.9
WIT;190111;37.9
WIT;190112;96.3
WIT;190201;50.8
WIT;190202;67.7
WIT;190203;113.8
WIT;190204;57.9
WIT;190205;112.3
WIT;190206;69.3
WIT;190207;184.0
WIT;190208;121.3
WIT;190209;66.4
WIT;190210;128.4
WIT;190211;39.6
WIT;190212;113.6
WIT;190301;61.5
WIT;190302;60.5
WIT;190303;74.5
WIT;190304;77.2
WIT;190305;60.6
WIT;190306;110.2
WIT;190307;144.1
WIT;190308;127.6
WIT;190309;76.2
WIT;190310;116.5
WIT;190311;108.2
WIT;190312;31.8
WIT;190401;39.0
WIT;190402;157.7
WIT;190403;41.9
WIT;190404;99.7
WIT;190405;125.5
WIT;190406;108.9
WIT;190407;35.6
WIT;190408;82.0
WIT;190409;97.5
WIT;190410;45.7
WIT;190411;51.2
WIT;190412;55.2
WIT;190501;76.9
WIT;190502;27.6
WIT;190503;153.3
WIT;190504;100.5
WIT;190505;119.6
WIT;190506;95.6
WIT;190507;80.8
WIT;190508;189.1
WIT;190509;123.7
WIT;190510;114.6
WIT;190511;80.1
WIT;190512;40.7
WIT;190601;58.0
WIT;190602;77.8
WIT;190603;90.3
WIT;190604;31.2
WIT;190605;111.7
WIT;190606;94.9
WIT;190607;112.5
WIT;190608;53.5
WIT;190609;40.9
WIT;190610;34.3
WIT;190611;116.7
WIT;190612;97.3
WIT;190701;100.0
WIT;190702;47.0
WIT;190703;91.6
WIT;190704;80.5
WIT;190705;30.2
WIT;190706;99.4
WIT;190707;100.9
WIT;190708;51.7
WIT;190709;72.9
WIT;190710;49.7
WIT;190711;15.7
WIT;190712;142.2
WIT;190801;62.2
WIT;190802;131.7
WIT;190803;55.1
WIT;190804;67.7
WIT;190805;135.8
WIT;190806;71.8
WIT;190807;132.9
WIT;190808;55.9
WIT;190809;160.2
WIT;190810;17.6
WIT;190811;64.2
WIT;190812;48.6
WIT;190901;48.2
WIT;190902;34.9
WIT;190903;64.5
WIT;190904;70.2
WIT;190905;19.0
WIT;190906;193.5
WIT;190907;171.3
WIT;190908;82.6
WIT;190909;74.7
WIT;190910;107.9
WIT;190911;50.3
WIT;190912;125.2
WIT;191001;189.7
WIT;191002;112.0
WIT;191003;30.8
WIT;191004;81.6
WIT;191005;140.9
WIT;191006;240.5
WIT;191007;202.1
WIT;191008;125.8
WIT;191009;99.7
WIT;191010;28.9
WIT;191011;176.2
WIT;191012;97.3
WIT;191101;29.5
WIT;191102;57.1
WIT;191103;52.0
WIT;191104;24.6
WIT;191105;97.4
WIT;191106;99.2
WIT;191107;4.8
WIT;191108;35.7
