 

stn;time;rhh150mx
NABDUE;201409;10.7
NABDUE;201410;10.1
NABDUE;201411;4.1
NABDUE;201412;2.9
NABDUE;201501;4.3
NABDUE;201502;2.1
NABDUE;201503;3.0
NABDUE;201504;8.0
NABDUE;201505;4.2
NABDUE;201506;10.6
NABDUE;201507;4.7
NABDUE;201508;6.4
NABDUE;201509;3.5
NABDUE;201510;3.8
NABDUE;201511;6.3
NABDUE;201512;1.8
NABDUE;201601;4.8
NABDUE;201602;4.4
NABDUE;201603;2.9
NABDUE;201604;5.1
NABDUE;201605;6.2
NABDUE;201606;11.1
NABDUE;201607;15.1
NABDUE;201608;6.3
NABDUE;201609;3.7
NABDUE;201610;9.2
NABDUE;201611;4.7
NABDUE;201612;0.3
NABDUE;201701;5.5
NABDUE;201702;6.2
NABDUE;201703;3.6
NABDUE;201704;4.6
NABDUE;201705;9.6
NABDUE;201706;14.5
NABDUE;201707;15.9
NABDUE;201708;6.5
NABDUE;201709;4.7
NABDUE;201710;10.0
NABDUE;201711;4.9
NABDUE;201712;9.5
NABDUE;201801;4.3
NABDUE;201802;2.2
NABDUE;201803;3.8
NABDUE;201804;2.2
NABDUE;201805;19.7
NABDUE;201806;27.9
NABDUE;201807;25.5
NABDUE;201808;19.8
NABDUE;201809;7.6
NABDUE;201810;6.9
NABDUE;201811;1.3
NABDUE;201812;6.2
NABDUE;201901;4.8
NABDUE;201902;2.6
NABDUE;201903;4.1
NABDUE;201904;2.4
NABDUE;201905;5.7
NABDUE;201906;24.7
NABDUE;201907;16.6
NABDUE;201908;15.5
NABDUE;201909;8.3
NABDUE;201910;4.5
NABDUE;201911;3.5
NABDUE;201912;4.2
NABDUE;202001;4.5
NABDUE;202002;9.1
NABDUE;202003;10.0
NABDUE;202004;2.1
NABDUE;202005;8.1
NABDUE;202006;13.7
NABDUE;202007;12.7
NABDUE;202008;10.6
NABDUE;202009;4.0
NABDUE;202010;7.1
NABDUE;202011;2.4
NABDUE;202012;4.3
NABDUE;202101;6.1
NABDUE;202102;4.1
NABDUE;202103;4.9
