 

stn;time;rre150y0
DLMEM;1951;805.9
DLMEM;1952;980.4
DLMEM;1953;716.6
DLMEM;1954;951.7
DLMEM;1955;1245.6
DLMEM;1956;979.3
DLMEM;1957;951.4
DLMEM;1958;1001.2
DLMEM;1959;809.8
DLMEM;1960;1153.6
DLMEM;1961;912.1
DLMEM;1962;870.3
DLMEM;1963;1142.4
DLMEM;1964;940.7
DLMEM;1965;1304.0
DLMEM;1966;1130.0
DLMEM;1967;1104.2
DLMEM;1968;1003.9
DLMEM;1969;1021.0
DLMEM;1970;1271.7
DLMEM;1971;975.3
DLMEM;1972;834.3
DLMEM;1973;1011.1
DLMEM;1974;1068.1
DLMEM;1975;1184.3
DLMEM;1976;811.7
DLMEM;1977;984.1
DLMEM;1978;1069.1
DLMEM;1979;1123.3
DLMEM;1980;982.2
DLMEM;1981;1100.7
DLMEM;1982;1030.6
DLMEM;1983;754.8
DLMEM;1984;942.3
DLMEM;1985;992.4
DLMEM;1986;959.0
DLMEM;1987;977.6
DLMEM;1988;1047.1
DLMEM;1989;1006.6
DLMEM;1990;958.2
DLMEM;1991;996.8
DLMEM;1992;910.0
DLMEM;1993;967.4
DLMEM;1994;995.3
DLMEM;1995;1108.4
DLMEM;1996;896.2
DLMEM;1997;734.0
DLMEM;1998;922.8
DLMEM;1999;1250.5
