 

stn;time;rre150y0
UAG;1901;1486.4
UAG;1902;1594.0
UAG;1903;1471.2
UAG;1904;1406.6
UAG;1905;1735.5
UAG;1906;1642.9
UAG;1907;1532.2
UAG;1908;1264.2
UAG;1909;1419.6
UAG;1910;2220.5
UAG;1911;1008.5
UAG;1912;1763.8
UAG;1913;1533.8
UAG;1914;1776.9
UAG;1915;1774.2
UAG;1916;1915.1
UAG;1917;1455.1
UAG;1918;1529.7
UAG;1919;1670.4
UAG;1920;1100.5
UAG;1921;1073.9
UAG;1922;2005.6
UAG;1923;1640.2
UAG;1924;1515.4
UAG;1925;1345.1
UAG;1926;1545.7
UAG;1927;1788.2
UAG;1928;1441.5
UAG;1929;1162.1
UAG;1930;1727.4
UAG;1931;1437.7
UAG;1932;1409.1
UAG;1933;1520.9
UAG;1934;1626.5
UAG;1935;1876.1
UAG;1936;1765.9
UAG;1937;1645.9
UAG;1938;1462.2
UAG;1939;1845.7
UAG;1940;1837.6
UAG;1941;1505.1
UAG;1942;1366.1
UAG;1943;1206.0
UAG;1944;1769.9
UAG;1945;1603.5
UAG;1946;1431.2
UAG;1947;1227.3
UAG;1948;1736.1
UAG;1949;1038.5
UAG;1950;1512.3
UAG;1951;1790.2
UAG;1952;1855.4
UAG;1953;1447.6
UAG;1954;1658.5
UAG;1955;1570.6
UAG;1956;1457.6
UAG;1957;1252.6
UAG;1958;1407.6
UAG;1959;1113.9
UAG;1960;1428.3
UAG;1961;1325.1
UAG;1962;1462.4
UAG;1963;1504.7
UAG;1964;1317.2
UAG;1965;2099.6
UAG;1966;1814.0
UAG;1967;1557.4
UAG;1968;1607.9
UAG;1969;1427.7
UAG;1970;1849.9
UAG;1971;1308.6
UAG;1972;1444.7
UAG;1973;1398.7
UAG;1974;1636.1
UAG;1975;1693.9
UAG;1976;1367.9
UAG;1977;1499.8
UAG;1978;1603.0
UAG;1979;1664.1
UAG;1980;1572.6
UAG;1981;1921.9
UAG;1982;1555.3
UAG;1983;1418.3
UAG;1984;1598.8
UAG;1985;1468.5
UAG;1986;1637.2
UAG;1987;1802.1
UAG;1988;1743.0
UAG;1989;1482.4
UAG;1990;1719.8
UAG;1991;1456.7
UAG;1992;1539.0
UAG;1993;1746.7
UAG;1994;1777.5
UAG;1995;1977.8
UAG;1996;1495.4
UAG;1997;1429.7
