 

stn;time;rre150mx
DLRFE;195309;17.5
DLRFE;195310;6.0
DLRFE;195311;6.3
DLRFE;195312;5.8
DLRFE;195401;14.7
DLRFE;195402;10.9
DLRFE;195403;7.9
DLRFE;195404;19.2
DLRFE;195405;12.6
DLRFE;195406;28.3
DLRFE;195407;16.9
DLRFE;195408;37.9
DLRFE;195409;17.0
DLRFE;195410;23.6
DLRFE;195411;18.3
DLRFE;195412;36.9
DLRFE;195501;29.0
DLRFE;195502;21.6
DLRFE;195503;10.7
DLRFE;195504;10.8
DLRFE;195505;36.4
DLRFE;195506;30.8
DLRFE;195507;21.3
DLRFE;195508;18.8
DLRFE;195509;10.3
DLRFE;195510;13.1
DLRFE;195511;6.0
DLRFE;195512;17.8
DLRFE;195601;18.8
DLRFE;195602;9.1
DLRFE;195603;13.8
DLRFE;195604;26.0
DLRFE;195605;25.5
DLRFE;195606;44.1
DLRFE;195607;62.3
DLRFE;195608;24.0
DLRFE;195609;16.1
DLRFE;195610;18.5
DLRFE;195611;7.9
DLRFE;195612;8.0
DLRFE;195701;13.8
DLRFE;195702;25.3
DLRFE;195703;17.2
DLRFE;195704;8.0
DLRFE;195705;8.1
DLRFE;195706;31.8
DLRFE;195707;18.4
DLRFE;195708;21.2
DLRFE;195709;22.0
DLRFE;195710;17.1
DLRFE;195711;9.3
DLRFE;195712;19.5
DLRFE;195801;21.4
DLRFE;195802;30.1
DLRFE;195803;21.7
DLRFE;195804;13.8
DLRFE;195805;37.5
DLRFE;195806;26.5
DLRFE;195807;15.1
DLRFE;195808;30.4
DLRFE;195809;41.2
DLRFE;195810;10.8
DLRFE;195811;16.1
DLRFE;195812;17.5
DLRFE;195901;24.0
DLRFE;195902;5.5
DLRFE;195903;23.0
DLRFE;195904;34.4
DLRFE;195905;9.5
DLRFE;195906;23.4
DLRFE;195907;17.7
DLRFE;195908;17.9
DLRFE;195909;1.0
DLRFE;195910;14.6
DLRFE;195911;9.1
DLRFE;195912;16.3
DLRFE;196001;20.9
DLRFE;196002;10.6
DLRFE;196003;13.9
DLRFE;196004;8.8
DLRFE;196005;14.4
DLRFE;196006;19.3
