 

stn;time;rsd300y0
HEB;1901;3
HEB;1902;3
HEB;1903;1
HEB;1904;3
HEB;1905;3
HEB;1906;2
HEB;1907;2
HEB;1908;6
HEB;1909;2
HEB;1910;6
HEB;1911;0
HEB;1912;6
HEB;1913;1
HEB;1914;3
HEB;1915;4
HEB;1916;3
HEB;1917;2
HEB;1918;3
HEB;1919;2
HEB;1920;1
HEB;1921;3
HEB;1922;2
HEB;1923;4
HEB;1924;3
HEB;1925;2
HEB;1926;3
HEB;1927;5
HEB;1928;5
HEB;1929;2
HEB;1930;5
HEB;1931;2
HEB;1932;4
HEB;1933;0
HEB;1934;2
HEB;1935;4
HEB;1936;3
HEB;1937;1
HEB;1938;5
HEB;1939;1
HEB;1940;5
HEB;1941;1
HEB;1942;0
HEB;1943;0
HEB;1944;8
HEB;1945;1
HEB;1946;4
HEB;1947;0
HEB;1948;4
HEB;1949;0
HEB;1950;4
HEB;1951;2
HEB;1952;2
HEB;1953;1
HEB;1954;4
HEB;1955;3
HEB;1956;5
HEB;1957;3
HEB;1958;6
HEB;1959;3
HEB;1960;4
HEB;1961;4
HEB;1962;5
HEB;1963;2
HEB;1964;2
HEB;1965;4
HEB;1966;2
HEB;1967;0
HEB;1968;3
HEB;1969;2
HEB;1970;2
HEB;1971;1
HEB;1972;5
HEB;1973;3
HEB;1974;3
HEB;1975;2
HEB;1976;1
HEB;1977;3
HEB;1978;3
HEB;1979;2
HEB;1980;5
HEB;1981;5
HEB;1982;5
HEB;1983;4
HEB;1984;5
HEB;1985;4
HEB;1986;4
HEB;1987;6
HEB;1988;0
HEB;1989;3
HEB;1990;9
HEB;1991;6
HEB;1992;3
HEB;1993;4
HEB;1994;1
HEB;1995;6
HEB;1996;2
HEB;1997;4
HEB;1998;2
HEB;1999;5
HEB;2000;2
HEB;2001;5
HEB;2002;4
HEB;2003;1
HEB;2004;3
HEB;2005;3
HEB;2006;9
HEB;2007;5
HEB;2008;6
HEB;2009;2
HEB;2010;4
HEB;2011;1
HEB;2012;0
HEB;2013;6
HEB;2014;4
HEB;2015;3
HEB;2016;8
HEB;2017;2
HEB;2018;4
HEB;2019;3
HEB;2020;0
