 

stn;time;tre200y0
VIO;1912;7.1
VIO;1913;7.7
VIO;1914;7.4
VIO;1915;7.3
VIO;1916;7.6
VIO;1917;6.8
VIO;1918;7.9
VIO;1919;7.2
VIO;1920;8.4
VIO;1921;8.7
VIO;1922;7.5
VIO;1923;8.2
VIO;1924;7.8
VIO;1925;7.4
VIO;1926;8.5
VIO;1927;8.1
VIO;1928;8.5
VIO;1929;7.2
VIO;1930;7.1
VIO;1931;6.5
VIO;1932;7.1
VIO;1933;6.9
VIO;1934;7.7
VIO;1935;7.0
VIO;1936;6.9
VIO;1937;7.1
VIO;1938;7.2
VIO;1939;6.7
VIO;1940;6.5
VIO;1941;6.4
VIO;1942;7.5
VIO;1943;8.4
VIO;1944;7.3
VIO;1945;8.3
VIO;1946;7.5
VIO;1947;8.4
VIO;1948;8.2
VIO;1949;8.4
VIO;1950;8.1
VIO;1951;7.4
VIO;1952;7.6
VIO;1953;8.2
VIO;1954;7.3
VIO;1955;7.5
VIO;1956;6.5
VIO;1957;8.0
VIO;1958;7.5
VIO;1959;8.1
VIO;1960;7.3
VIO;1961;8.4
VIO;1962;7.1
VIO;1963;6.9
VIO;1964;8.1
VIO;1965;6.7
VIO;1966;7.5
VIO;1967;7.8
VIO;1968;7.4
VIO;1969;7.5
VIO;1970;7.4
VIO;1971;8.0
VIO;1972;7.3
VIO;1973;7.8
VIO;1974;7.8
VIO;1975;7.9
