 

stn;time;rs1000y0
OTL;1901;1
OTL;1902;0
OTL;1903;4
OTL;1904;1
OTL;1905;1
OTL;1906;1
OTL;1907;1
OTL;1908;3
OTL;1909;0
OTL;1910;0
OTL;1911;1
OTL;1912;0
OTL;1913;0
OTL;1914;2
OTL;1915;0
OTL;1916;0
OTL;1917;1
OTL;1918;2
OTL;1919;1
OTL;1920;2
OTL;1921;0
OTL;1922;1
OTL;1923;0
OTL;1924;1
OTL;1925;1
OTL;1926;2
OTL;1927;0
OTL;1928;3
OTL;1929;2
OTL;1930;1
OTL;1931;1
OTL;1932;3
OTL;1933;1
OTL;1934;1
OTL;1935;1
OTL;1936;1
OTL;1937;0
OTL;1938;1
OTL;1939;1
OTL;1940;1
OTL;1941;1
OTL;1942;1
OTL;1943;1
OTL;1944;0
OTL;1945;2
OTL;1946;0
OTL;1947;2
OTL;1948;2
OTL;1949;0
OTL;1950;0
OTL;1951;4
OTL;1952;2
OTL;1953;0
OTL;1954;2
OTL;1955;1
OTL;1956;1
OTL;1957;0
OTL;1958;2
OTL;1959;0
OTL;1960;1
OTL;1961;0
OTL;1962;1
OTL;1963;3
OTL;1964;0
OTL;1965;1
OTL;1966;2
OTL;1967;1
OTL;1968;2
OTL;1969;0
OTL;1970;2
OTL;1971;0
OTL;1972;0
OTL;1973;0
OTL;1974;1
OTL;1975;0
OTL;1976;1
OTL;1977;3
OTL;1978;2
OTL;1979;1
OTL;1980;2
OTL;1981;3
OTL;1982;2
OTL;1983;2
OTL;1984;2
OTL;1985;2
OTL;1986;0
OTL;1987;3
OTL;1988;2
OTL;1989;1
OTL;1990;1
OTL;1991;2
OTL;1992;1
OTL;1993;4
OTL;1994;1
OTL;1995;1
OTL;1996;2
OTL;1997;1
OTL;1998;1
OTL;1999;2
OTL;2000;0
OTL;2001;1
OTL;2002;5
OTL;2003;1
OTL;2004;2
OTL;2005;0
OTL;2006;1
OTL;2007;0
OTL;2008;2
OTL;2009;3
OTL;2010;0
OTL;2011;2
OTL;2012;0
OTL;2013;2
OTL;2014;4
OTL;2015;0
OTL;2016;1
OTL;2017;3
OTL;2018;1
OTL;2019;2
OTL;2020;3
