 

stn;time;rsd700y0
FEH;1901;0
FEH;1902;0
FEH;1903;0
FEH;1904;0
FEH;1905;0
FEH;1906;0
FEH;1907;0
FEH;1908;1
FEH;1909;0
FEH;1910;0
FEH;1911;0
FEH;1912;1
FEH;1913;0
FEH;1914;0
FEH;1915;0
FEH;1916;0
FEH;1917;0
FEH;1918;0
FEH;1919;0
FEH;1920;0
FEH;1921;0
FEH;1922;0
FEH;1923;0
FEH;1924;0
FEH;1925;1
FEH;1926;0
FEH;1927;0
FEH;1928;0
FEH;1929;0
FEH;1930;0
FEH;1931;1
FEH;1932;0
FEH;1933;0
FEH;1934;0
FEH;1935;0
FEH;1936;0
FEH;1937;0
FEH;1938;0
FEH;1939;0
FEH;1940;0
FEH;1941;0
FEH;1942;0
FEH;1943;0
FEH;1944;0
FEH;1945;0
FEH;1946;0
FEH;1947;0
FEH;1948;0
FEH;1949;0
FEH;1950;0
FEH;1951;0
FEH;1952;0
