 

stn;time;rre150m0
CTB;197201;38.0
CTB;197202;32.7
CTB;197203;34.8
CTB;197204;182.0
CTB;197205;140.4
CTB;197206;191.6
CTB;197207;150.7
CTB;197208;115.9
CTB;197209;64.1
CTB;197210;65.5
CTB;197211;250.1
CTB;197212;37.6
CTB;197301;50.8
CTB;197302;123.9
CTB;197303;51.2
CTB;197304;155.4
CTB;197305;128.3
CTB;197306;290.2
CTB;197307;194.2
CTB;197308;96.5
CTB;197309;78.4
CTB;197310;138.7
CTB;197311;105.1
CTB;197312;100.0
CTB;197401;64.8
CTB;197402;89.9
CTB;197403;62.0
CTB;197404;62.5
CTB;197405;175.6
CTB;197406;182.8
CTB;197407;130.2
CTB;197408;187.0
CTB;197409;107.8
CTB;197410;201.8
CTB;197411;119.8
CTB;197412;112.0
CTB;197501;81.0
CTB;197502;49.3
CTB;197503;156.1
CTB;197504;134.5
CTB;197505;147.3
CTB;197506;185.5
CTB;197507;146.3
CTB;197508;282.7
CTB;197509;111.9
CTB;197510;80.2
CTB;197511;193.3
CTB;197512;21.1
CTB;197601;60.3
CTB;197602;41.2
CTB;197603;38.0
CTB;197604;109.2
CTB;197605;137.4
CTB;197606;38.3
CTB;197607;247.6
CTB;197608;54.1
CTB;197609;104.4
CTB;197610;64.9
CTB;197611;95.7
CTB;197612;176.2
CTB;197701;124.4
CTB;197702;162.1
CTB;197703;102.5
CTB;197704;266.5
CTB;197705;131.4
CTB;197706;174.6
CTB;197707;164.9
CTB;197708;180.2
CTB;197709;63.9
CTB;197710;101.8
CTB;197711;138.4
CTB;197712;95.2
