 

stn;time;tre200dx
IYPRL;20011122;-6.7
IYPRL;20011123;-12.9
IYPRL;20011124;-14.0
IYPRL;20011125;-9.5
IYPRL;20011126;-7.1
IYPRL;20011127;-8.5
IYPRL;20011128;-8.5
IYPRL;20011129;-10.8
IYPRL;20011130;-6.0
IYPRL;20011201;-2.2
IYPRL;20011202;0.0
IYPRL;20011203;-5.0
IYPRL;20011204;-
IYPRL;20011205;-6.2
IYPRL;20011206;-6.4
IYPRL;20011207;-12.1
IYPRL;20011208;-8.1
IYPRL;20011209;-8.0
IYPRL;20011210;-8.5
IYPRL;20011211;-9.4
IYPRL;20011212;-12.4
IYPRL;20011213;-17.0
IYPRL;20011214;-17.1
IYPRL;20011215;-10.5
IYPRL;20011216;-13.5
IYPRL;20011217;-16.7
IYPRL;20011218;-11.7
IYPRL;20011219;-10.6
IYPRL;20011220;-10.7
IYPRL;20011221;-14.6
IYPRL;20011222;-14.7
IYPRL;20011223;-17.0
IYPRL;20011224;-13.8
IYPRL;20011225;-11.1
IYPRL;20011226;-12.2
IYPRL;20011227;-15.6
IYPRL;20011228;-10.8
IYPRL;20011229;-8.3
IYPRL;20011230;-9.6
IYPRL;20011231;-21.5
IYPRL;20020101;-18.0
IYPRL;20020102;-14.6
IYPRL;20020103;-12.3
IYPRL;20020104;-11.7
IYPRL;20020105;-7.6
IYPRL;20020106;-5.4
IYPRL;20020107;-8.7
IYPRL;20020108;-3.7
IYPRL;20020109;-2.5
IYPRL;20020110;-4.4
IYPRL;20020111;-5.2
IYPRL;20020112;-9.6
IYPRL;20020113;-13.3
IYPRL;20020114;-12.8
IYPRL;20020115;-11.7
IYPRL;20020116;-11.0
IYPRL;20020117;-7.9
IYPRL;20020118;-6.6
IYPRL;20020119;-5.6
IYPRL;20020120;-7.4
IYPRL;20020121;-4.6
IYPRL;20020122;-2.7
IYPRL;20020123;-5.9
IYPRL;20020124;-7.9
IYPRL;20020125;-8.3
IYPRL;20020126;-5.0
IYPRL;20020127;-3.4
IYPRL;20020128;-3.3
IYPRL;20020129;-2.6
IYPRL;20020130;0.2
IYPRL;20020131;-1.4
IYPRL;20020201;-4.1
IYPRL;20020202;0.6
IYPRL;20020203;-0.9
IYPRL;20020204;-3.6
IYPRL;20020205;-2.0
IYPRL;20020206;-8.1
IYPRL;20020207;-4.8
IYPRL;20020208;-6.4
IYPRL;20020209;-5.0
IYPRL;20020210;-6.8
IYPRL;20020211;-5.8
IYPRL;20020212;-2.1
IYPRL;20020213;-3.9
IYPRL;20020214;-6.4
IYPRL;20020215;-7.8
IYPRL;20020216;-5.9
IYPRL;20020217;-8.8
IYPRL;20020218;-9.6
IYPRL;20020219;-10.7
IYPRL;20020220;-10.6
IYPRL;20020221;-11.9
IYPRL;20020222;-7.7
IYPRL;20020223;-7.3
IYPRL;20020224;-12.4
IYPRL;20020225;-7.7
IYPRL;20020226;-5.0
IYPRL;20020227;-5.8
IYPRL;20020228;-7.3
IYPRL;20020301;-7.5
IYPRL;20020302;-6.1
IYPRL;20020303;-0.8
IYPRL;20020304;-3.8
IYPRL;20020305;-3.3
IYPRL;20020306;-3.3
IYPRL;20020307;-2.6
IYPRL;20020308;-1.2
IYPRL;20020309;-0.7
IYPRL;20020310;-6.4
IYPRL;20020311;-3.4
IYPRL;20020312;-2.8
IYPRL;20020313;0.9
IYPRL;20020314;-
IYPRL;20020315;-
IYPRL;20020316;-
IYPRL;20020317;-
IYPRL;20020318;-
IYPRL;20020319;-
IYPRL;20020320;-1.8
IYPRL;20020321;-2.5
IYPRL;20020322;-6.1
