 

stn;time;rhs150d0
ROM;18990701;4.5
ROM;18990702;13.5
ROM;18990703;2.7
ROM;18990704;8.1
ROM;18990705;1.8
ROM;18990706;0.0
ROM;18990707;0.0
ROM;18990708;0.0
ROM;18990709;0.0
ROM;18990710;0.0
ROM;18990711;0.0
ROM;18990712;22.6
ROM;18990713;4.5
ROM;18990714;0.0
ROM;18990715;0.0
ROM;18990716;0.0
ROM;18990717;0.0
ROM;18990718;0.0
ROM;18990719;0.0
ROM;18990720;0.0
ROM;18990721;0.0
ROM;18990722;0.0
ROM;18990723;9.0
ROM;18990724;13.5
ROM;18990725;4.5
ROM;18990726;0.0
ROM;18990727;0.0
ROM;18990728;0.0
ROM;18990729;0.0
ROM;18990730;0.0
ROM;18990731;0.0
ROM;18990801;0.0
ROM;18990802;0.0
ROM;18990803;0.0
ROM;18990804;0.0
ROM;18990805;0.0
ROM;18990806;0.6
ROM;18990807;36.4
ROM;18990808;20.0
ROM;18990809;2.6
ROM;18990810;0.0
ROM;18990811;0.0
ROM;18990812;0.0
ROM;18990813;0.0
ROM;18990814;0.0
ROM;18990815;17.4
ROM;18990816;0.6
ROM;18990817;0.3
ROM;18990818;0.0
ROM;18990819;0.0
ROM;18990820;0.0
ROM;18990821;0.0
ROM;18990822;0.0
ROM;18990823;0.0
ROM;18990824;0.0
ROM;18990825;0.0
ROM;18990826;0.0
ROM;18990827;0.0
ROM;18990828;7.6
ROM;18990829;0.0
ROM;18990830;4.6
ROM;18990831;0.0
ROM;18990901;0.0
ROM;18990902;4.8
ROM;18990903;0.0
ROM;18990904;0.0
ROM;18990905;0.0
ROM;18990906;0.0
ROM;18990907;7.4
ROM;18990908;4.5
ROM;18990909;6.6
ROM;18990910;2.5
ROM;18990911;2.0
ROM;18990912;1.7
ROM;18990913;0.0
ROM;18990914;0.0
ROM;18990915;0.0
ROM;18990916;25.9
ROM;18990917;0.0
ROM;18990918;0.0
ROM;18990919;0.0
ROM;18990920;7.3
ROM;18990921;0.0
ROM;18990922;13.0
ROM;18990923;0.0
ROM;18990924;1.2
