 

stn;time;rhs150m0
LTB;189908;90.6
LTB;189909;136.3
LTB;189910;48.5
LTB;189911;13.7
LTB;189912;82.9
LTB;190001;113.5
LTB;190002;108.6
LTB;190003;61.1
LTB;190004;99.9
LTB;190005;112.7
LTB;190006;82.1
LTB;190007;187.7
LTB;190008;95.2
LTB;190009;46.8
LTB;190010;43.9
LTB;190011;52.1
LTB;190012;118.0
LTB;190101;68.7
LTB;190102;29.0
LTB;190103;91.7
LTB;190104;163.3
LTB;190105;68.9
LTB;190106;155.2
LTB;190107;120.2
LTB;190108;135.2
LTB;190109;141.7
LTB;190110;83.3
LTB;190111;25.2
LTB;190112;80.0
LTB;190201;55.2
LTB;190202;53.1
LTB;190203;188.0
LTB;190204;47.8
LTB;190205;123.1
LTB;190206;80.5
LTB;190207;144.8
LTB;190208;113.6
LTB;190209;77.6
LTB;190210;112.2
LTB;190211;27.0
LTB;190212;122.9
LTB;190301;50.6
LTB;190302;47.8
LTB;190303;89.5
LTB;190304;95.6
LTB;190305;97.2
LTB;190306;86.0
LTB;190307;140.6
LTB;190308;113.9
LTB;190309;41.9
LTB;190310;119.6
LTB;190311;78.4
LTB;190312;29.7
LTB;190401;43.4
LTB;190402;90.6
LTB;190403;75.7
LTB;190404;136.9
LTB;190405;119.3
LTB;190406;133.0
LTB;190407;75.8
LTB;190408;105.7
LTB;190409;94.5
LTB;190410;61.0
LTB;190411;45.4
LTB;190412;55.9
LTB;190501;65.9
LTB;190502;38.1
LTB;190503;112.2
LTB;190504;136.4
LTB;190505;121.1
LTB;190506;110.6
LTB;190507;140.7
LTB;190508;192.6
LTB;190509;140.3
LTB;190510;124.8
LTB;190511;115.1
LTB;190512;53.3
LTB;190601;57.1
LTB;190602;70.5
LTB;190603;74.8
LTB;190604;57.1
LTB;190605;124.0
LTB;190606;84.0
LTB;190607;150.9
LTB;190608;59.7
LTB;190609;74.1
LTB;190610;49.3
LTB;190611;85.6
LTB;190612;114.7
LTB;190701;114.8
LTB;190702;60.2
LTB;190703;114.9
LTB;190704;69.5
LTB;190705;73.5
LTB;190706;109.1
LTB;190707;154.9
LTB;190708;103.2
LTB;190709;52.3
LTB;190710;118.6
LTB;190711;15.5
LTB;190712;99.4
LTB;190801;49.6
LTB;190802;113.0
LTB;190803;45.0
LTB;190804;69.9
LTB;190805;129.2
LTB;190806;74.6
LTB;190807;164.0
LTB;190808;79.1
LTB;190809;111.9
LTB;190810;15.0
LTB;190811;76.8
LTB;190812;37.5
LTB;190901;40.6
LTB;190902;23.9
LTB;190903;64.0
LTB;190904;62.2
LTB;190905;92.9
LTB;190906;188.9
LTB;190907;151.3
LTB;190908;121.3
LTB;190909;84.5
LTB;190910;91.3
LTB;190911;47.9
LTB;190912;95.3
LTB;191001;127.5
LTB;191002;87.4
LTB;191003;14.5
LTB;191004;107.8
LTB;191005;80.4
LTB;191006;155.2
LTB;191007;184.2
LTB;191008;173.6
LTB;191009;136.1
LTB;191010;115.3
LTB;191011;159.4
LTB;191012;94.2
LTB;191101;24.6
LTB;191102;72.3
LTB;191103;98.6
LTB;191104;42.3
LTB;191105;80.0
LTB;191106;171.7
LTB;191107;65.7
LTB;191108;102.9
LTB;191109;136.4
LTB;191110;70.8
LTB;191111;64.2
LTB;191112;98.1
LTB;191201;59.6
LTB;191202;73.5
LTB;191203;70.8
LTB;191204;52.6
LTB;191205;160.2
