 

stn;time;hns000mx
SMM;197001;18
SMM;197002;22
SMM;197003;18
SMM;197004;12
SMM;197005;0
SMM;197006;0
SMM;197007;0
SMM;197008;0
SMM;197009;0
SMM;197010;19
SMM;197011;35
SMM;197012;20
SMM;197101;14
SMM;197102;9
SMM;197103;23
SMM;197104;0
SMM;197105;0
SMM;197106;0
SMM;197107;0
SMM;197108;0
SMM;197109;0
SMM;197110;0
SMM;197111;24
SMM;197112;14
SMM;197201;18
SMM;197202;30
SMM;197203;19
SMM;197204;9
SMM;197205;3
SMM;197206;0
SMM;197207;0
SMM;197208;0
SMM;197209;0
SMM;197210;8
SMM;197211;6
SMM;197212;8
SMM;197301;16
SMM;197302;10
SMM;197303;9
SMM;197304;41
SMM;197305;7
SMM;197306;0
SMM;197307;0
SMM;197308;0
SMM;197309;3
SMM;197310;1
SMM;197311;3
SMM;197312;20
SMM;197401;3
SMM;197402;15
SMM;197403;30
SMM;197404;18
SMM;197405;0
SMM;197406;0
SMM;197407;0
SMM;197408;0
SMM;197409;0
SMM;197410;15
SMM;197411;6
SMM;197412;7
SMM;197501;21
SMM;197502;7
SMM;197503;38
SMM;197504;27
SMM;197505;25
SMM;197506;0
SMM;197507;0
SMM;197508;0
SMM;197509;0
SMM;197510;0
SMM;197511;45
SMM;197512;14
SMM;197601;4
SMM;197602;5
SMM;197603;7
SMM;197604;2
SMM;197605;0
SMM;197606;0
SMM;197607;0
SMM;197608;0
SMM;197609;2
SMM;197610;0
SMM;197611;8
SMM;197612;10
SMM;197701;32
SMM;197702;26
SMM;197703;12
SMM;197704;11
SMM;197705;2
SMM;197706;0
SMM;197707;0
SMM;197708;0
SMM;197709;0
SMM;197710;0
SMM;197711;28
SMM;197712;12
SMM;197801;31
SMM;197802;20
SMM;197803;35
SMM;197804;27
SMM;197805;0
SMM;197806;1
SMM;197807;0
SMM;197808;0
SMM;197809;0
SMM;197810;10
SMM;197811;11
SMM;197812;12
SMM;197901;35
SMM;197902;46
SMM;197903;21
SMM;197904;15
SMM;197905;10
SMM;197906;0
SMM;197907;0
SMM;197908;0
SMM;197909;0
SMM;197910;0
SMM;197911;16
SMM;197912;49
SMM;198001;32
SMM;198002;5
SMM;198003;15
SMM;198004;0
SMM;198005;3
SMM;198006;0
SMM;198007;0
SMM;198008;0
SMM;198009;0
SMM;198010;10
SMM;198011;8
SMM;198012;10
SMM;198101;5
SMM;198102;4
SMM;198103;23
SMM;198104;8
SMM;198105;3
SMM;198106;0
SMM;198107;0
SMM;198108;0
SMM;198109;0
SMM;198110;40
SMM;198111;11
SMM;198112;22
SMM;198201;10
SMM;198202;3
SMM;198203;19
SMM;198204;7
SMM;198205;13
SMM;198206;0
SMM;198207;0
SMM;198208;0
SMM;198209;0
SMM;198210;0
SMM;198211;12
SMM;198212;33
SMM;198301;24
SMM;198302;2
SMM;198303;12
SMM;198304;20
SMM;198305;0
SMM;198306;0
SMM;198307;0
SMM;198308;0
SMM;198309;0
SMM;198310;0
SMM;198311;8
SMM;198312;33
SMM;198401;14
SMM;198402;22
SMM;198403;43
SMM;198404;10
SMM;198405;0
SMM;198406;0
SMM;198407;0
SMM;198408;0
SMM;198409;0
SMM;198410;0
SMM;198411;3
SMM;198412;11
SMM;198501;22
SMM;198502;4
SMM;198503;30
SMM;198504;8
SMM;198505;3
SMM;198506;0
SMM;198507;0
SMM;198508;0
SMM;198509;0
SMM;198510;0
SMM;198511;27
SMM;198512;14
SMM;198601;74
SMM;198602;6
SMM;198603;7
SMM;198604;7
SMM;198605;0
SMM;198606;0
SMM;198607;0
SMM;198608;0
SMM;198609;0
SMM;198610;2
SMM;198611;18
SMM;198612;7
SMM;198701;19
SMM;198702;11
SMM;198703;4
SMM;198704;12
SMM;198705;30
SMM;198706;0
SMM;198707;0
SMM;198708;0
SMM;198709;0
SMM;198710;0
SMM;198711;45
SMM;198712;3
SMM;198801;13
SMM;198802;23
SMM;198803;12
SMM;198804;1
SMM;198805;0
SMM;198806;0
SMM;198807;0
SMM;198808;0
SMM;198809;0
SMM;198810;0
SMM;198811;5
SMM;198812;12
SMM;198901;0
SMM;198902;21
SMM;198903;3
SMM;198904;10
SMM;198905;0
SMM;198906;0
SMM;198907;0
SMM;198908;0
SMM;198909;0
SMM;198910;0
SMM;198911;17
SMM;198912;3
SMM;199001;14
SMM;199002;19
SMM;199003;16
SMM;199004;13
SMM;199005;0
SMM;199006;0
SMM;199007;0
SMM;199008;0
SMM;199009;0
SMM;199010;0
SMM;199011;37
SMM;199012;40
SMM;199101;7
SMM;199102;20
SMM;199103;0
SMM;199104;20
SMM;199105;16
SMM;199106;0
SMM;199107;0
SMM;199108;0
SMM;199109;0
SMM;199110;0
SMM;199111;12
SMM;199112;35
SMM;199201;5
SMM;199202;11
SMM;199203;29
SMM;199204;8
SMM;199205;0
SMM;199206;0
SMM;199207;0
SMM;199208;0
SMM;199209;0
SMM;199210;5
SMM;199211;17
SMM;199212;30
SMM;199301;4
SMM;199302;5
SMM;199303;10
SMM;199304;6
SMM;199305;0
SMM;199306;0
SMM;199307;0
SMM;199308;0
SMM;199309;0
SMM;199310;20
SMM;199311;2
SMM;199312;19
SMM;199401;14
SMM;199402;10
SMM;199403;10
SMM;199404;11
SMM;199405;0
SMM;199406;0
SMM;199407;0
SMM;199408;0
SMM;199409;0
SMM;199410;0
SMM;199411;0
SMM;199412;10
SMM;199501;29
SMM;199502;13
SMM;199503;26
SMM;199504;4
SMM;199505;0
SMM;199506;0
SMM;199507;0
SMM;199508;0
SMM;199509;0
SMM;199510;0
SMM;199511;3
