 

stn;time;brefard0
LOT;20050601;0
LOT;20050602;0
LOT;20050603;461
LOT;20050604;1
LOT;20050605;0
LOT;20050606;1
LOT;20050607;0
LOT;20050608;0
LOT;20050609;0
LOT;20050610;0
LOT;20050611;0
LOT;20050612;5
LOT;20050613;288
LOT;20050614;12
LOT;20050615;0
LOT;20050616;0
LOT;20050617;0
LOT;20050618;0
LOT;20050619;0
LOT;20050620;0
LOT;20050621;0
LOT;20050622;0
LOT;20050623;8
LOT;20050624;545
LOT;20050625;13
LOT;20050626;1
LOT;20050627;0
LOT;20050628;1
LOT;20050629;102
LOT;20050630;25
LOT;20050701;9
LOT;20050702;0
LOT;20050703;0
LOT;20050704;363
LOT;20050705;98
LOT;20050706;0
LOT;20050707;1
LOT;20050708;5
LOT;20050709;0
LOT;20050710;0
LOT;20050711;0
LOT;20050712;0
LOT;20050713;0
LOT;20050714;0
LOT;20050715;0
LOT;20050716;245
LOT;20050717;0
LOT;20050718;720
LOT;20050719;18
LOT;20050720;0
LOT;20050721;0
LOT;20050722;7
LOT;20050723;0
LOT;20050724;9
LOT;20050725;681
LOT;20050726;1
LOT;20050727;0
LOT;20050728;1
LOT;20050729;66
LOT;20050730;0
LOT;20050731;0
LOT;20050801;8
LOT;20050802;0
LOT;20050803;0
LOT;20050804;0
LOT;20050805;0
LOT;20050806;1
LOT;20050807;57
LOT;20050808;0
LOT;20050809;0
LOT;20050810;0
LOT;20050811;0
LOT;20050812;0
LOT;20050813;0
LOT;20050814;51
LOT;20050815;0
LOT;20050816;0
LOT;20050817;0
LOT;20050818;34
LOT;20050819;49
LOT;20050820;23
LOT;20050821;0
LOT;20050822;0
LOT;20050823;0
LOT;20050824;0
LOT;20050825;0
LOT;20050826;0
LOT;20050827;0
LOT;20050828;0
LOT;20050829;0
LOT;20050830;0
LOT;20050831;0
LOT;20050901;2
LOT;20050902;2
LOT;20050903;0
LOT;20050904;0
LOT;20050905;22
LOT;20050906;0
LOT;20050907;0
LOT;20050908;0
LOT;20050909;115
LOT;20050910;1
LOT;20050911;0
LOT;20050912;0
LOT;20050913;0
LOT;20050914;0
LOT;20050915;0
LOT;20050916;0
LOT;20050917;0
LOT;20050918;0
LOT;20050919;0
LOT;20050920;0
LOT;20050921;0
LOT;20050922;0
LOT;20050923;0
LOT;20050924;0
LOT;20050925;0
LOT;20050926;0
LOT;20050927;0
LOT;20050928;0
LOT;20050929;0
LOT;20050930;0
LOT;20051001;0
LOT;20051002;0
LOT;20051003;0
LOT;20051004;0
LOT;20051005;0
LOT;20051006;0
LOT;20051007;0
LOT;20051008;0
LOT;20051009;0
LOT;20051010;0
LOT;20051011;0
LOT;20051012;0
LOT;20051013;0
LOT;20051014;0
LOT;20051015;0
LOT;20051016;0
LOT;20051017;0
LOT;20051018;0
LOT;20051019;0
LOT;20051020;0
LOT;20051021;0
LOT;20051022;2
LOT;20051023;0
LOT;20051024;0
LOT;20051025;0
LOT;20051026;0
LOT;20051027;0
LOT;20051028;0
LOT;20051029;0
LOT;20051030;0
LOT;20051031;0
LOT;20051101;0
LOT;20051102;0
LOT;20051103;0
LOT;20051104;0
LOT;20051105;0
LOT;20051106;0
LOT;20051107;0
LOT;20051108;0
LOT;20051109;0
LOT;20051110;0
LOT;20051111;0
LOT;20051112;0
LOT;20051113;0
LOT;20051114;0
LOT;20051115;0
LOT;20051116;0
LOT;20051117;0
LOT;20051118;0
LOT;20051119;0
LOT;20051120;0
LOT;20051121;0
LOT;20051122;0
LOT;20051123;0
LOT;20051124;0
LOT;20051125;0
LOT;20051126;0
LOT;20051127;0
LOT;20051128;0
LOT;20051129;0
LOT;20051130;0
LOT;20051201;0
LOT;20051202;0
LOT;20051203;0
LOT;20051204;0
LOT;20051205;0
LOT;20051206;0
LOT;20051207;0
LOT;20051208;0
LOT;20051209;0
LOT;20051210;0
LOT;20051211;0
LOT;20051212;0
LOT;20051213;0
LOT;20051214;0
LOT;20051215;0
LOT;20051216;0
LOT;20051217;0
LOT;20051218;0
LOT;20051219;0
LOT;20051220;0
LOT;20051221;0
LOT;20051222;0
LOT;20051223;0
LOT;20051224;0
LOT;20051225;0
LOT;20051226;0
LOT;20051227;0
LOT;20051228;0
LOT;20051229;0
LOT;20051230;0
LOT;20051231;0
LOT;20060101;0
LOT;20060102;0
LOT;20060103;0
LOT;20060104;0
LOT;20060105;0
LOT;20060106;0
LOT;20060107;0
LOT;20060108;0
LOT;20060109;0
LOT;20060110;0
LOT;20060111;0
LOT;20060112;0
LOT;20060113;0
LOT;20060114;0
LOT;20060115;0
LOT;20060116;0
LOT;20060117;0
LOT;20060118;0
LOT;20060119;0
LOT;20060120;0
LOT;20060121;0
LOT;20060122;0
LOT;20060123;0
LOT;20060124;0
LOT;20060125;0
LOT;20060126;0
LOT;20060127;0
LOT;20060128;0
LOT;20060129;0
LOT;20060130;0
LOT;20060131;0
LOT;20060201;0
LOT;20060202;0
LOT;20060203;0
LOT;20060204;0
LOT;20060205;0
LOT;20060206;0
LOT;20060207;0
LOT;20060208;4
LOT;20060209;3
LOT;20060210;0
LOT;20060211;0
LOT;20060212;0
LOT;20060213;0
LOT;20060214;0
LOT;20060215;0
LOT;20060216;4
LOT;20060217;11
LOT;20060218;0
LOT;20060219;0
LOT;20060220;0
LOT;20060221;0
LOT;20060222;0
LOT;20060223;0
LOT;20060224;0
LOT;20060225;0
LOT;20060226;0
LOT;20060227;0
LOT;20060228;0
LOT;20060301;0
LOT;20060302;0
LOT;20060303;0
LOT;20060304;1
LOT;20060305;0
LOT;20060306;0
LOT;20060307;0
LOT;20060308;0
LOT;20060309;0
LOT;20060310;0
LOT;20060311;1
LOT;20060312;0
LOT;20060313;0
LOT;20060314;0
LOT;20060315;0
LOT;20060316;0
LOT;20060317;0
LOT;20060318;0
LOT;20060319;0
LOT;20060320;0
LOT;20060321;0
LOT;20060322;0
LOT;20060323;0
LOT;20060324;0
LOT;20060325;0
LOT;20060326;0
LOT;20060327;0
LOT;20060328;0
LOT;20060329;0
LOT;20060330;0
LOT;20060331;0
LOT;20060401;0
LOT;20060402;5
LOT;20060403;0
LOT;20060404;0
LOT;20060405;1
LOT;20060406;0
LOT;20060407;0
LOT;20060408;0
LOT;20060409;0
LOT;20060410;0
LOT;20060411;0
LOT;20060412;0
LOT;20060413;0
LOT;20060414;0
LOT;20060415;0
LOT;20060416;0
LOT;20060417;0
LOT;20060418;0
LOT;20060419;0
LOT;20060420;0
LOT;20060421;1
LOT;20060422;158
LOT;20060423;5
LOT;20060424;33
LOT;20060425;0
LOT;20060426;6
LOT;20060427;0
LOT;20060428;0
LOT;20060429;0
LOT;20060430;0
LOT;20060501;0
LOT;20060502;0
LOT;20060503;0
LOT;20060504;0
LOT;20060505;43
LOT;20060506;57
LOT;20060507;0
LOT;20060508;1
LOT;20060509;0
LOT;20060510;5
LOT;20060511;0
LOT;20060512;10
LOT;20060513;155
LOT;20060514;2
LOT;20060515;0
LOT;20060516;6
LOT;20060517;6
LOT;20060518;0
LOT;20060519;0
LOT;20060520;0
LOT;20060521;0
LOT;20060522;1
LOT;20060523;0
LOT;20060524;0
LOT;20060525;0
LOT;20060526;0
LOT;20060527;0
