 

stn;time;rhh150mx
FAH;198101;4.5
FAH;198102;3.3
FAH;198103;6.9
FAH;198104;19.4
FAH;198105;26.1
FAH;198106;4.4
FAH;198107;8.0
FAH;198108;11.2
FAH;198109;19.9
FAH;198110;9.4
FAH;198111;4.7
FAH;198112;4.0
FAH;198201;4.2
FAH;198202;3.0
FAH;198203;3.9
FAH;198204;5.0
FAH;198205;3.7
FAH;198206;8.2
FAH;198207;19.0
FAH;198208;15.0
FAH;198209;6.7
FAH;198210;6.8
FAH;198211;4.6
FAH;198212;5.9
FAH;198301;3.3
FAH;198302;4.2
FAH;198303;3.7
FAH;198304;3.5
FAH;198305;6.1
FAH;198306;4.4
FAH;198307;5.4
FAH;198308;8.3
FAH;198309;7.3
FAH;198310;4.3
FAH;198311;5.7
FAH;198312;6.1
FAH;198401;5.0
FAH;198402;3.8
FAH;198403;3.1
FAH;198404;8.0
FAH;198405;6.2
FAH;198406;10.7
FAH;198407;18.2
FAH;198408;4.5
FAH;198409;6.7
FAH;198410;3.6
FAH;198411;3.5
FAH;198412;2.5
FAH;198501;2.0
FAH;198502;1.4
FAH;198503;1.5
FAH;198504;4.3
FAH;198505;12.3
FAH;198506;8.3
FAH;198507;10.9
FAH;198508;9.3
FAH;198509;23.1
FAH;198510;2.0
FAH;198511;10.0
FAH;198512;5.9
FAH;198601;5.7
FAH;198602;3.3
FAH;198603;3.9
FAH;198604;5.3
FAH;198605;5.2
FAH;198606;16.8
FAH;198607;6.2
FAH;198608;20.5
FAH;198609;7.4
FAH;198610;7.8
FAH;198611;4.1
FAH;198612;3.0
FAH;198701;4.0
FAH;198702;16.4
FAH;198703;2.9
FAH;198704;6.5
FAH;198705;7.4
FAH;198706;9.6
FAH;198707;14.6
FAH;198708;7.7
FAH;198709;18.3
FAH;198710;4.4
FAH;198711;2.9
FAH;198712;4.3
FAH;198801;5.8
FAH;198802;3.7
FAH;198803;7.3
FAH;198804;2.7
FAH;198805;14.5
FAH;198806;13.2
FAH;198807;6.4
FAH;198808;19.2
FAH;198809;4.2
FAH;198810;7.9
FAH;198811;4.2
FAH;198812;6.3
FAH;198901;4.2
FAH;198902;2.9
FAH;198903;4.7
FAH;198904;4.5
FAH;198905;5.7
FAH;198906;7.1
FAH;198907;16.2
FAH;198908;21.6
FAH;198909;9.8
FAH;198910;6.3
FAH;198911;7.0
FAH;198912;9.7
FAH;199001;4.4
FAH;199002;4.8
FAH;199003;5.6
FAH;199004;6.3
FAH;199005;14.4
FAH;199006;14.2
FAH;199007;7.9
FAH;199008;7.0
FAH;199009;16.3
FAH;199010;9.5
FAH;199011;3.4
FAH;199012;4.2
FAH;199101;2.8
FAH;199102;2.3
FAH;199103;3.5
FAH;199104;6.9
FAH;199105;3.9
FAH;199106;7.9
FAH;199107;17.7
FAH;199108;2.0
FAH;199109;4.3
FAH;199110;7.7
FAH;199111;4.9
FAH;199112;2.9
FAH;199201;2.8
FAH;199202;2.6
FAH;199203;3.1
FAH;199204;5.9
FAH;199205;6.6
FAH;199206;14.4
FAH;199207;9.3
FAH;199208;12.5
FAH;199209;7.3
FAH;199210;3.6
FAH;199211;6.3
FAH;199212;7.6
FAH;199301;6.4
FAH;199302;2.2
FAH;199303;3.1
FAH;199304;4.7
FAH;199305;8.4
FAH;199306;9.0
FAH;199307;6.4
FAH;199308;12.5
FAH;199309;8.0
FAH;199310;5.5
FAH;199311;4.2
FAH;199312;3.9
FAH;199401;5.5
FAH;199402;3.6
FAH;199403;2.5
FAH;199404;5.3
FAH;199405;7.6
FAH;199406;5.2
FAH;199407;16.9
FAH;199408;16.8
FAH;199409;10.4
FAH;199410;15.5
FAH;199411;3.7
FAH;199412;4.2
FAH;199501;3.2
FAH;199502;5.4
FAH;199503;5.8
FAH;199504;10.3
FAH;199505;6.8
FAH;199506;11.5
FAH;199507;12.2
FAH;199508;12.8
FAH;199509;6.0
FAH;199510;3.9
FAH;199511;6.6
FAH;199512;4.6
FAH;199601;2.0
FAH;199602;3.8
FAH;199603;3.9
FAH;199604;10.2
FAH;199605;12.5
FAH;199606;11.0
FAH;199607;9.6
FAH;199608;12.6
FAH;199609;3.1
FAH;199610;8.2
FAH;199611;5.7
FAH;199612;3.6
FAH;199701;2.5
FAH;199702;5.1
FAH;199703;2.8
FAH;199704;6.0
FAH;199705;5.7
FAH;199706;17.5
FAH;199707;8.4
FAH;199708;4.8
FAH;199709;6.2
FAH;199710;11.8
FAH;199711;3.7
FAH;199712;4.2
FAH;199801;4.4
FAH;199802;3.7
FAH;199803;4.2
FAH;199804;4.5
FAH;199805;6.3
FAH;199806;9.6
FAH;199807;8.8
FAH;199808;8.7
FAH;199809;7.3
FAH;199810;6.9
FAH;199811;4.8
FAH;199812;1.9
FAH;199901;3.2
FAH;199902;3.4
FAH;199903;2.5
FAH;199904;6.2
FAH;199905;6.6
FAH;199906;6.8
FAH;199907;23.3
FAH;199908;19.8
FAH;199909;8.0
FAH;199910;6.5
FAH;199911;4.4
FAH;199912;9.2
FAH;200001;1.8
FAH;200002;4.1
FAH;200003;7.4
FAH;200004;2.9
FAH;200005;11.6
FAH;200006;4.5
FAH;200007;12.1
FAH;200008;9.8
FAH;200009;5.3
FAH;200010;4.5
FAH;200011;4.3
FAH;200012;4.6
FAH;200101;4.0
FAH;200102;2.1
FAH;200103;7.9
FAH;200104;3.8
FAH;200105;9.4
FAH;200106;12.7
FAH;200107;10.5
FAH;200108;11.2
FAH;200109;6.3
FAH;200110;9.1
FAH;200111;7.4
FAH;200112;4.3
FAH;200201;1.6
FAH;200202;5.8
FAH;200203;4.2
FAH;200204;2.7
FAH;200205;7.9
FAH;200206;13.2
FAH;200207;6.9
FAH;200208;11.1
FAH;200209;13.2
FAH;200210;5.7
FAH;200211;7.1
FAH;200212;3.1
FAH;200301;3.6
FAH;200302;3.2
FAH;200303;2.5
FAH;200304;5.6
FAH;200305;8.9
FAH;200306;31.8
FAH;200307;5.6
FAH;200308;7.0
FAH;200309;9.1
FAH;200310;9.3
FAH;200311;3.2
FAH;200312;5.0
FAH;200401;6.9
FAH;200402;2.2
FAH;200403;4.4
FAH;200404;3.3
FAH;200405;2.5
FAH;200406;19.0
FAH;200407;9.5
FAH;200408;32.6
FAH;200409;6.8
FAH;200410;8.3
FAH;200411;5.3
FAH;200412;4.9
FAH;200501;4.2
FAH;200502;4.0
FAH;200503;3.9
FAH;200504;7.9
FAH;200505;5.5
FAH;200506;6.4
FAH;200507;19.5
FAH;200508;7.4
FAH;200509;16.5
FAH;200510;6.6
FAH;200511;1.7
FAH;200512;3.5
FAH;200601;1.9
FAH;200602;3.1
FAH;200603;4.7
FAH;200604;5.0
FAH;200605;15.2
FAH;200606;14.7
FAH;200607;3.2
FAH;200608;26.6
FAH;200609;11.3
FAH;200610;8.1
FAH;200611;5.6
FAH;200612;6.1
FAH;200701;3.0
FAH;200702;6.9
FAH;200703;4.7
FAH;200704;1.8
FAH;200705;8.9
FAH;200706;43.2
FAH;200707;7.0
FAH;200708;11.1
FAH;200709;10.4
FAH;200710;4.9
FAH;200711;4.1
FAH;200712;6.3
FAH;200801;3.5
FAH;200802;2.2
FAH;200803;4.3
FAH;200804;7.0
