 

stn;time;tre200y0
DLKLI;1947;7.5
DLKLI;1948;7.2
DLKLI;1949;7.3
DLKLI;1950;6.7
DLKLI;1951;6.7
DLKLI;1952;6.0
DLKLI;1953;7.0
DLKLI;1954;5.4
DLKLI;1955;5.7
DLKLI;1956;4.6
DLKLI;1957;6.6
DLKLI;1958;6.1
DLKLI;1959;7.5
DLKLI;1960;6.2
DLKLI;1961;7.5
DLKLI;1962;5.2
DLKLI;1963;5.4
DLKLI;1964;6.5
DLKLI;1965;5.3
DLKLI;1966;6.3
DLKLI;1967;6.6
DLKLI;1968;5.8
DLKLI;1969;5.8
DLKLI;1970;5.7
DLKLI;1971;6.6
DLKLI;1972;6.1
DLKLI;1973;5.9
DLKLI;1974;6.3
DLKLI;1975;6.5
DLKLI;1976;6.6
DLKLI;1977;6.5
DLKLI;1978;5.5
DLKLI;1979;6.0
DLKLI;1980;5.3
DLKLI;1981;6.0
DLKLI;1982;7.0
DLKLI;1983;7.1
DLKLI;1984;5.9
DLKLI;1985;5.9
DLKLI;1986;6.0
DLKLI;1987;5.9
DLKLI;1988;6.9
DLKLI;1989;7.7
DLKLI;1990;7.4
DLKLI;1991;6.3
DLKLI;1992;7.3
DLKLI;1993;6.5
DLKLI;1994;7.7
DLKLI;1995;6.7
DLKLI;1996;5.6
DLKLI;1997;7.3
DLKLI;1998;7.0
DLKLI;1999;7.0
