 

stn;time;rzz150yx
NABDAV;1996;4.3
NABDAV;1997;3.2
NABDAV;1998;2.6
NABDAV;1999;2.4
NABDAV;2000;2.2
NABDAV;2001;6.4
NABDAV;2002;3.7
NABDAV;2003;8.4
NABDAV;2004;3.8
NABDAV;2005;9.4
NABDAV;2006;6.6
NABDAV;2007;12.1
NABDAV;2008;7.6
NABDAV;2009;5.6
NABDAV;2010;7.7
NABDAV;2011;4.3
NABDAV;2012;3.3
NABDAV;2013;6.6
NABDAV;2014;4.2
NABDAV;2015;9.7
NABDAV;2016;10.6
NABDAV;2017;7.1
NABDAV;2018;13.7
NABDAV;2019;7.9
NABDAV;2020;6.2
