 

stn;time;rs1000y0
BLS;1973;0
BLS;1974;0
BLS;1975;0
BLS;1976;0
BLS;1977;0
BLS;1978;1
BLS;1979;0
BLS;1980;0
BLS;1981;0
BLS;1982;0
BLS;1983;0
BLS;1984;1
BLS;1985;0
BLS;1986;0
BLS;1987;0
BLS;1988;0
BLS;1989;0
BLS;1990;0
BLS;1991;0
BLS;1992;0
BLS;1993;0
BLS;1994;0
BLS;1995;0
BLS;1996;0
BLS;1997;0
BLS;1998;0
BLS;1999;1
BLS;2000;0
BLS;2001;0
BLS;2002;0
BLS;2003;0
BLS;2004;0
BLS;2005;1
BLS;2006;0
BLS;2007;0
BLS;2008;0
BLS;2009;0
BLS;2010;0
BLS;2011;0
BLS;2012;0
BLS;2013;0
BLS;2014;0
BLS;2015;0
BLS;2016;0
BLS;2017;0
BLS;2018;0
BLS;2019;0
BLS;2020;0
