 

stn;time;rsd100m0
DLALB;201605;4
DLALB;201606;6
DLALB;201607;2
DLALB;201608;2
DLALB;201609;2
DLALB;201610;2
DLALB;201611;0
DLALB;201612;0
DLALB;201701;0
DLALB;201702;1
DLALB;201703;3
DLALB;201704;2
DLALB;201705;2
DLALB;201706;2
DLALB;201707;4
DLALB;201708;4
DLALB;201709;1
DLALB;201710;2
DLALB;201711;3
DLALB;201712;2
DLALB;201801;7
DLALB;201802;1
DLALB;201803;0
DLALB;201804;0
DLALB;201805;3
DLALB;201806;2
DLALB;201807;2
DLALB;201808;2
DLALB;201809;1
DLALB;201810;1
DLALB;201811;0
DLALB;201812;4
DLALB;201901;1
DLALB;201902;0
DLALB;201903;1
DLALB;201904;0
DLALB;201905;6
DLALB;201906;4
DLALB;201907;3
DLALB;201908;4
DLALB;201909;2
DLALB;201910;3
DLALB;201911;2
DLALB;201912;0
