 

stn;time;rre150y0
WOB;1978;1188.5
WOB;1979;1112.4
WOB;1980;1032.9
WOB;1981;1303.7
WOB;1982;1167.1
WOB;1983;979.3
WOB;1984;1095.2
WOB;1985;897.6
WOB;1986;1233.4
WOB;1987;1006.9
WOB;1988;1156.6
WOB;1989;818.0
WOB;1990;1024.1
WOB;1991;836.3
WOB;1992;981.9
WOB;1993;1005.5
WOB;1994;1128.5
WOB;1995;1252.5
WOB;1996;973.9
WOB;1997;912.8
WOB;1998;902.7
WOB;1999;1271.6
WOB;2000;1019.1
WOB;2001;1154.0
WOB;2002;1051.9
WOB;2003;732.9
WOB;2004;849.5
WOB;2005;919.8
WOB;2006;994.3
WOB;2007;1005.4
WOB;2008;848.6
WOB;2009;899.3
WOB;2010;869.3
WOB;2011;797.6
