 

stn;time;rsd100m0
INT;201309;5
INT;201310;5
INT;201311;3
INT;201312;2
INT;201401;1
INT;201402;2
INT;201403;2
INT;201404;2
INT;201405;5
INT;201406;2
INT;201407;12
INT;201408;8
INT;201409;5
INT;201410;3
INT;201411;3
INT;201412;2
INT;201501;6
INT;201502;0
INT;201503;4
INT;201504;4
INT;201505;6
INT;201506;2
INT;201507;3
INT;201508;3
INT;201509;3
INT;201510;3
INT;201511;3
INT;201512;0
INT;201601;2
INT;201602;6
INT;201603;0
INT;201604;2
INT;201605;6
INT;201606;6
INT;201607;6
INT;201608;4
INT;201609;4
INT;201610;2
INT;201611;4
INT;201612;0
INT;201701;1
INT;201702;1
INT;201703;4
INT;201704;2
INT;201705;4
INT;201706;3
INT;201707;6
INT;201708;4
INT;201709;3
INT;201710;2
INT;201711;5
INT;201712;5
INT;201801;6
INT;201802;3
INT;201803;3
INT;201804;0
INT;201805;2
INT;201806;2
INT;201807;5
INT;201808;6
INT;201809;4
INT;201810;2
INT;201811;0
INT;201812;7
INT;201901;3
INT;201902;1
INT;201903;3
INT;201904;3
INT;201905;7
INT;201906;3
INT;201907;5
INT;201908;7
INT;201909;2
INT;201910;5
INT;201911;4
INT;201912;4
INT;202001;1
INT;202002;3
INT;202003;2
INT;202004;1
INT;202005;4
INT;202006;5
INT;202007;6
INT;202008;7
INT;202009;1
INT;202010;5
INT;202011;1
INT;202012;2
INT;202101;6
INT;202102;1
INT;202103;3
INT;202104;1
INT;202105;6
