 

stn;time;rsd700y0
CUE;1900;0
CUE;1901;0
CUE;1902;0
CUE;1903;0
CUE;1904;1
CUE;1905;0
CUE;1906;1
CUE;1907;1
CUE;1908;1
CUE;1909;0
CUE;1910;2
CUE;1911;0
CUE;1912;0
CUE;1913;0
CUE;1914;0
CUE;1915;2
CUE;1916;0
CUE;1917;0
CUE;1918;1
CUE;1919;0
CUE;1920;0
CUE;1921;0
CUE;1922;0
CUE;1923;0
CUE;1924;2
CUE;1925;0
CUE;1926;0
CUE;1927;0
CUE;1928;0
CUE;1929;0
CUE;1930;0
CUE;1931;0
CUE;1932;0
CUE;1933;0
CUE;1934;0
CUE;1935;2
CUE;1936;0
CUE;1937;0
CUE;1938;0
CUE;1939;0
CUE;1940;0
CUE;1941;0
CUE;1942;0
CUE;1943;0
CUE;1944;0
CUE;1945;0
CUE;1946;0
CUE;1947;0
CUE;1948;0
CUE;1949;0
CUE;1950;1
CUE;1951;0
CUE;1952;0
CUE;1953;0
CUE;1954;1
CUE;1955;0
CUE;1956;0
CUE;1957;2
CUE;1958;0
CUE;1959;0
CUE;1960;0
CUE;1961;1
CUE;1962;0
CUE;1963;1
CUE;1964;0
CUE;1965;0
CUE;1966;0
CUE;1967;1
CUE;1968;1
CUE;1969;0
CUE;1970;0
CUE;1971;0
CUE;1972;0
CUE;1973;1
CUE;1974;0
CUE;1975;0
CUE;1976;0
CUE;1977;0
CUE;1978;1
CUE;1979;0
CUE;1980;0
CUE;1981;0
CUE;1982;1
CUE;1983;1
CUE;1984;0
CUE;1985;1
CUE;1986;1
CUE;1987;0
CUE;1988;1
CUE;1989;0
CUE;1990;2
CUE;1991;1
CUE;1992;0
CUE;1993;1
CUE;1994;0
CUE;1995;0
CUE;1996;0
CUE;1997;1
CUE;1998;0
CUE;1999;2
CUE;2000;0
CUE;2001;0
CUE;2002;1
CUE;2003;0
CUE;2004;0
CUE;2005;0
CUE;2006;0
CUE;2007;2
CUE;2008;0
CUE;2009;0
CUE;2010;0
CUE;2011;0
CUE;2012;0
CUE;2013;1
CUE;2014;0
CUE;2015;2
CUE;2016;0
CUE;2017;0
CUE;2018;0
CUE;2019;0
CUE;2020;0
