 

stn;time;rzz150mx
TAE;201502;0.6
TAE;201503;2.6
TAE;201504;10.1
TAE;201505;4.4
TAE;201506;16.6
TAE;201507;5.7
TAE;201508;4.4
TAE;201509;1.7
TAE;201510;0.9
TAE;201511;4.9
TAE;201512;0.5
TAE;201601;1.2
TAE;201602;1.5
TAE;201603;1.5
TAE;201604;1.8
TAE;201605;13.6
TAE;201606;7.3
TAE;201607;3.9
TAE;201608;4.2
TAE;201609;4.1
TAE;201610;3.0
TAE;201611;1.8
TAE;201612;0.2
TAE;201701;0.9
TAE;201702;1.3
TAE;201703;2.3
TAE;201704;1.9
TAE;201705;6.1
TAE;201706;10.0
TAE;201707;9.3
TAE;201708;4.5
TAE;201709;5.7
TAE;201710;5.0
TAE;201711;1.6
TAE;201712;3.0
TAE;201801;3.9
TAE;201802;0.8
TAE;201803;0.7
TAE;201804;1.1
TAE;201805;7.9
TAE;201806;3.4
TAE;201807;5.7
TAE;201808;10.4
TAE;201809;7.5
TAE;201810;1.3
TAE;201811;0.2
TAE;201812;2.1
TAE;201901;2.3
TAE;201902;1.3
TAE;201903;1.3
TAE;201904;1.1
TAE;201905;2.9
TAE;201906;3.9
TAE;201907;8.1
