 

stn;time;rsd300y0
BNE;1900;5
BNE;1901;6
BNE;1902;2
BNE;1903;2
BNE;1904;5
BNE;1905;3
BNE;1906;6
BNE;1907;4
BNE;1908;8
BNE;1909;6
BNE;1910;10
BNE;1911;5
BNE;1912;6
BNE;1913;4
BNE;1914;5
BNE;1915;7
BNE;1916;5
BNE;1917;5
BNE;1918;7
BNE;1919;7
BNE;1920;3
BNE;1921;2
BNE;1922;6
BNE;1923;9
BNE;1924;5
BNE;1925;5
BNE;1926;6
BNE;1927;4
BNE;1928;9
BNE;1929;0
BNE;1930;7
BNE;1931;8
BNE;1932;6
BNE;1933;2
BNE;1934;5
BNE;1935;8
BNE;1936;6
BNE;1937;6
BNE;1938;6
BNE;1939;8
BNE;1940;8
BNE;1941;3
BNE;1942;5
BNE;1943;2
BNE;1944;8
BNE;1945;4
BNE;1946;5
BNE;1947;7
BNE;1948;3
BNE;1949;2
BNE;1950;7
BNE;1951;4
BNE;1952;5
BNE;1953;3
BNE;1954;9
BNE;1955;6
BNE;1956;10
BNE;1957;5
BNE;1958;5
BNE;1959;5
BNE;1960;3
BNE;1961;4
BNE;1962;6
BNE;1963;3
BNE;1964;2
BNE;1965;3
BNE;1966;5
BNE;1967;5
BNE;1968;6
BNE;1969;1
BNE;1970;1
BNE;1971;1
BNE;1972;3
BNE;1973;5
BNE;1974;2
BNE;1975;1
BNE;1976;4
BNE;1977;5
BNE;1978;4
BNE;1979;7
BNE;1980;7
BNE;1981;9
BNE;1982;6
BNE;1983;11
BNE;1984;3
BNE;1985;3
BNE;1986;6
BNE;1987;4
BNE;1988;6
BNE;1989;4
BNE;1990;7
BNE;1991;4
BNE;1992;5
BNE;1993;5
BNE;1994;7
BNE;1995;10
BNE;1996;8
BNE;1997;6
BNE;1998;1
BNE;1999;8
BNE;2000;4
BNE;2001;5
BNE;2002;9
BNE;2003;6
BNE;2004;12
BNE;2005;4
BNE;2006;12
BNE;2007;9
BNE;2008;8
BNE;2009;3
BNE;2010;3
BNE;2011;3
BNE;2012;9
BNE;2013;9
BNE;2014;6
BNE;2015;9
BNE;2016;5
BNE;2017;3
BNE;2018;7
BNE;2019;4
BNE;2020;2
