 

stn;time;hto000y0
PIO;1980;10
PIO;1981;9
PIO;1982;22
PIO;1983;4
PIO;1984;14
PIO;1985;16
PIO;1986;17
PIO;1987;11
PIO;1988;11
PIO;1989;1
PIO;1990;10
PIO;1991;14
PIO;1992;8
PIO;1993;1
PIO;1994;12
PIO;1995;10
PIO;1996;9
PIO;1997;6
PIO;1998;6
PIO;1999;9
PIO;2000;4
PIO;2001;3
PIO;2002;2
PIO;2003;5
PIO;2004;11
PIO;2005;6
PIO;2006;10
PIO;2007;3
PIO;2008;16
PIO;2009;24
PIO;2010;19
PIO;2011;3
PIO;2012;11
PIO;2013;3
PIO;2014;34
