 

stn;time;fklnd3m0
DLERF;201101;0
DLERF;201102;0
DLERF;201103;0
DLERF;201104;0
DLERF;201105;0
DLERF;201106;0
DLERF;201107;0
DLERF;201108;0
DLERF;201109;0
DLERF;201110;0
DLERF;201111;0
DLERF;201112;0
DLERF;201201;0
DLERF;201202;0
DLERF;201203;0
DLERF;201204;0
DLERF;201205;0
DLERF;201206;0
DLERF;201207;0
DLERF;201208;0
DLERF;201209;0
DLERF;201210;0
DLERF;201211;0
DLERF;201212;0
DLERF;201301;0
DLERF;201302;0
DLERF;201303;0
DLERF;201304;0
DLERF;201305;0
DLERF;201306;0
DLERF;201307;0
DLERF;201308;0
DLERF;201309;0
DLERF;201310;0
DLERF;201311;0
DLERF;201312;0
DLERF;201401;0
DLERF;201402;0
DLERF;201403;0
DLERF;201404;0
DLERF;201405;0
DLERF;201406;0
DLERF;201407;0
DLERF;201408;0
DLERF;201409;0
DLERF;201410;0
DLERF;201411;0
DLERF;201412;0
DLERF;201501;1
DLERF;201502;0
DLERF;201503;1
DLERF;201504;0
DLERF;201505;0
DLERF;201506;0
DLERF;201507;1
DLERF;201508;0
DLERF;201509;0
DLERF;201510;0
DLERF;201511;1
DLERF;201512;0
