 

stn;time;rre150y0
BAU;1904;966.0
BAU;1905;1092.6
BAU;1906;885.3
BAU;1907;879.4
BAU;1908;1305.1
BAU;1909;1335.1
BAU;1910;1792.3
BAU;1911;1240.8
BAU;1912;1347.8
BAU;1913;1321.4
BAU;1914;1520.8
BAU;1915;1411.4
BAU;1916;1740.2
BAU;1917;1473.9
BAU;1918;1343.6
BAU;1919;1761.6
BAU;1920;1056.0
BAU;1921;772.1
BAU;1922;1696.5
BAU;1923;1589.4
BAU;1924;1232.0
BAU;1925;1251.5
BAU;1926;1357.1
BAU;1927;1344.1
BAU;1928;1390.2
BAU;1929;983.2
BAU;1930;1610.7
BAU;1931;1495.0
BAU;1932;1300.5
BAU;1933;1028.3
BAU;1934;1064.1
BAU;1935;1772.7
BAU;1936;1597.3
BAU;1937;1691.6
BAU;1938;1203.8
BAU;1939;1822.7
BAU;1940;1461.6
BAU;1941;995.8
BAU;1942;1140.9
BAU;1943;1299.1
BAU;1944;1477.2
BAU;1945;1104.4
BAU;1946;1311.5
BAU;1947;1189.0
BAU;1948;1228.0
BAU;1949;860.1
BAU;1950;1634.2
BAU;1951;1509.6
BAU;1952;1746.2
BAU;1953;921.0
BAU;1954;1521.0
BAU;1955;1534.4
BAU;1956;1294.5
BAU;1957;1206.0
BAU;1958;1390.7
BAU;1959;1323.3
BAU;1960;1421.1
BAU;1961;1287.0
BAU;1962;1198.1
BAU;1963;1348.2
BAU;1964;866.1
BAU;1965;1780.2
BAU;1966;1428.2
BAU;1967;1353.5
BAU;1968;1480.4
BAU;1969;1224.9
BAU;1970;1600.5
BAU;1971;897.6
BAU;1972;915.2
BAU;1973;1000.8
BAU;1974;1321.0
BAU;1975;1085.0
BAU;1976;864.3
BAU;1977;1579.7
BAU;1978;1328.7
BAU;1979;1384.9
BAU;1980;1379.0
BAU;1981;1477.0
BAU;1982;1467.6
BAU;1983;1534.3
BAU;1984;1200.7
BAU;1985;1142.8
BAU;1986;1356.4
BAU;1987;1573.9
BAU;1988;1464.0
BAU;1989;893.3
BAU;1990;1410.9
BAU;1991;1185.1
BAU;1992;1434.9
BAU;1993;1387.7
BAU;1994;1451.4
BAU;1995;1691.1
BAU;1996;1187.1
BAU;1997;1272.6
BAU;1998;1167.7
BAU;1999;1755.2
BAU;2000;1438.9
BAU;2001;1718.2
BAU;2002;1577.9
BAU;2003;1025.6
BAU;2004;1308.6
BAU;2005;1131.3
BAU;2006;1323.0
BAU;2007;1567.6
BAU;2008;1265.4
BAU;2009;1047.2
BAU;2010;1005.8
BAU;2011;1073.9
BAU;2012;1581.1
BAU;2013;1421.9
BAU;2014;1415.1
BAU;2015;1177.2
BAU;2016;1457.4
BAU;2017;1151.1
BAU;2018;1392.9
BAU;2019;1458.5
BAU;2020;1211.4
