 

stn;time;rsd300y0
GRA;1901;0
GRA;1902;2
GRA;1903;4
GRA;1904;1
GRA;1905;4
GRA;1906;1
GRA;1907;4
GRA;1908;4
GRA;1909;2
GRA;1910;7
GRA;1911;1
GRA;1912;5
GRA;1913;1
GRA;1914;4
GRA;1915;4
GRA;1916;4
GRA;1917;5
GRA;1918;6
GRA;1919;3
GRA;1920;3
GRA;1921;2
GRA;1922;5
GRA;1923;8
GRA;1924;2
GRA;1925;1
GRA;1926;4
GRA;1927;6
GRA;1928;5
GRA;1929;4
GRA;1930;3
GRA;1931;6
GRA;1932;2
GRA;1933;1
GRA;1934;2
GRA;1935;4
GRA;1936;3
GRA;1937;2
GRA;1938;5
GRA;1939;5
GRA;1940;3
GRA;1941;0
GRA;1942;1
GRA;1943;2
GRA;1944;4
GRA;1945;1
GRA;1946;7
GRA;1947;1
GRA;1948;1
GRA;1949;2
GRA;1950;5
GRA;1951;3
GRA;1952;4
GRA;1953;5
GRA;1954;5
GRA;1955;4
GRA;1956;5
GRA;1957;1
GRA;1958;4
GRA;1959;3
GRA;1960;3
GRA;1961;2
GRA;1962;2
GRA;1963;2
GRA;1964;2
GRA;1965;4
GRA;1966;0
GRA;1967;1
GRA;1968;5
GRA;1969;0
GRA;1970;2
GRA;1971;5
GRA;1972;2
GRA;1973;5
GRA;1974;4
GRA;1975;2
GRA;1976;3
GRA;1977;7
GRA;1978;3
GRA;1979;4
GRA;1980;5
GRA;1981;5
GRA;1982;5
GRA;1983;3
GRA;1984;6
GRA;1985;5
GRA;1986;5
GRA;1987;6
GRA;1988;4
GRA;1989;2
GRA;1990;6
GRA;1991;3
GRA;1992;4
GRA;1993;2
GRA;1994;6
GRA;1995;5
GRA;1996;7
GRA;1997;4
GRA;1998;1
GRA;1999;4
GRA;2000;2
GRA;2001;7
GRA;2002;3
GRA;2003;2
GRA;2004;3
