 

stn;time;rti150yx
KLT;1901;19010802
KLT;1902;19020905
KLT;1903;19030819
KLT;1904;19040523
KLT;1905;19050806
KLT;1906;19060624
KLT;1907;19070806
KLT;1908;19080904
KLT;1909;19090526
KLT;1910;19100614
KLT;1911;19110625
KLT;1912;19120508
KLT;1913;19130627
KLT;1914;19140109
KLT;1915;19150723
KLT;1916;19161002
KLT;1917;19171121
KLT;1918;19180617
KLT;1919;19190605
KLT;1920;19200112
KLT;1921;19211103
KLT;1922;19220715
KLT;1923;19230815
KLT;1924;19240924
KLT;1925;19250825
KLT;1926;19261121
KLT;1927;19270710
KLT;1928;19280214
KLT;1929;19290815
KLT;1930;19300513
KLT;1931;19310707
KLT;1932;19321026
KLT;1933;19330621
KLT;1934;19340803
KLT;1935;19351028
KLT;1936;19361203
KLT;1937;19370823
KLT;1938;19380813
KLT;1939;19391117
KLT;1940;19400625
KLT;1941;19410812
KLT;1942;19420803
KLT;1943;19430609
KLT;1944;19441123
KLT;1945;19451227
KLT;1946;19460613
KLT;1947;19471110
KLT;1948;19480706
KLT;1949;19490919
KLT;1950;19501116
KLT;1951;19510120
KLT;1952;19521110
KLT;1953;19530625
KLT;1954;19540701
KLT;1955;19550713
KLT;1956;19560620
KLT;1957;19570923
KLT;1958;19580216
KLT;1959;19590501
KLT;1960;19600818
KLT;1961;19611211
KLT;1962;19621221
KLT;1963;19631007
KLT;1964;19640618
KLT;1965;19650610
KLT;1966;19660506
KLT;1967;19670708
KLT;1968;19680814
KLT;1969;19690817
KLT;1970;19700820
KLT;1971;19710630
KLT;1972;19721022
KLT;1973;19731114
KLT;1974;19740724
KLT;1975;19751120
KLT;1976;19760601
KLT;1977;19770731
KLT;1978;19780807
KLT;1979;19790311
KLT;1980;19801017
KLT;1981;19810816
KLT;1982;19820616
KLT;1983;19831127
KLT;1984;19840905
KLT;1985;19850825
KLT;1986;19860811
KLT;1987;19870615
KLT;1988;19880816
KLT;1989;19890827
KLT;1990;19900214
KLT;1991;19911222
KLT;1992;19920315
KLT;1993;19931008
KLT;1994;19940806
KLT;1995;19950828
KLT;1996;19960708
KLT;1997;19970828
KLT;1998;19980822
KLT;1999;19990521
KLT;2000;20000920
KLT;2001;20010715
KLT;2002;20020811
KLT;2003;20030522
KLT;2004;20040923
KLT;2005;20050822
KLT;2006;20060528
KLT;2007;20070808
KLT;2008;20080815
KLT;2009;20090717
KLT;2010;20100827
KLT;2011;20111009
KLT;2012;20121009
KLT;2013;20130531
KLT;2014;20141105
KLT;2015;20151120
KLT;2016;20160616
KLT;2017;20170831
KLT;2018;20180104
KLT;2019;20190520
KLT;2020;20200829
