 

stn;time;rti150yx
BAT;1952;19521024
BAT;1953;19530802
BAT;1954;19540821
BAT;1955;19550517
BAT;1956;19560607
BAT;1957;19570213
BAT;1958;19580806
BAT;1959;19590728
BAT;1960;19600811
BAT;1961;19611017
BAT;1962;19620101
BAT;1963;19630607
BAT;1964;19641007
BAT;1965;19650730
BAT;1966;19660803
BAT;1967;19671116
BAT;1968;19680921
BAT;1969;19690725
BAT;1970;19700819
BAT;1971;19710810
BAT;1972;19721122
BAT;1973;19730623
BAT;1974;19741019
BAT;1975;19750718
BAT;1976;19760726
BAT;1977;19770708
BAT;1978;19780807
BAT;1979;19791106
BAT;1980;19801007
BAT;1981;19810525
BAT;1982;19820724
BAT;1983;19831126
BAT;1984;19840804
BAT;1985;19851105
BAT;1986;19860619
BAT;1987;19870925
BAT;1988;19880711
BAT;1989;19890701
BAT;1990;19900729
BAT;1991;19910731
BAT;1992;19920403
BAT;1993;19930823
BAT;1994;19940619
BAT;1995;19951224
BAT;1996;19960707
BAT;1997;19970621
BAT;1998;19980727
BAT;1999;19990512
BAT;2000;20000229
BAT;2001;20010627
BAT;2002;20020220
BAT;2003;20030830
BAT;2004;20040708
BAT;2005;20050416
BAT;2006;20060917
BAT;2007;20070808
BAT;2008;20080913
BAT;2009;20090808
BAT;2010;20100827
BAT;2011;20110904
BAT;2012;20121128
BAT;2013;20130531
BAT;2014;20140720
BAT;2015;20150501
BAT;2016;20160512
BAT;2017;20171210
BAT;2018;20180604
BAT;2019;20190727
BAT;2020;20200816
