 

stn;time;rzz150mx
GEBAC;200911;1.6
GEBAC;200912;3.1
GEBAC;201001;0.4
GEBAC;201002;3.3
GEBAC;201003;1.6
GEBAC;201004;1.0
GEBAC;201005;1.5
GEBAC;201006;6.7
GEBAC;201007;0.9
GEBAC;201008;7.5
GEBAC;201009;2.4
GEBAC;201010;1.3
GEBAC;201011;1.2
GEBAC;201012;0.7
GEBAC;201101;0.9
GEBAC;201102;0.6
GEBAC;201103;1.8
GEBAC;201104;0.7
GEBAC;201105;3.0
GEBAC;201106;4.3
GEBAC;201107;3.4
GEBAC;201108;3.1
GEBAC;201109;3.1
GEBAC;201110;0.9
GEBAC;201111;0.8
GEBAC;201112;2.9
GEBAC;201201;1.3
GEBAC;201202;0.1
GEBAC;201203;0.4
GEBAC;201204;3.8
GEBAC;201205;4.3
GEBAC;201206;3.6
GEBAC;201207;3.0
GEBAC;201208;2.4
GEBAC;201209;5.7
GEBAC;201210;1.3
GEBAC;201211;2.3
GEBAC;201212;1.3
GEBAC;201301;0.8
GEBAC;201302;2.0
GEBAC;201303;1.4
GEBAC;201304;2.3
GEBAC;201305;1.5
GEBAC;201306;11.1
GEBAC;201307;12.6
GEBAC;201308;5.8
GEBAC;201309;6.9
GEBAC;201310;3.1
GEBAC;201311;2.8
GEBAC;201312;1.3
GEBAC;201401;1.3
GEBAC;201402;1.5
GEBAC;201403;1.2
GEBAC;201404;1.1
GEBAC;201405;1.5
GEBAC;201406;3.4
GEBAC;201407;5.0
GEBAC;201408;2.6
GEBAC;201409;4.6
GEBAC;201410;2.8
GEBAC;201411;1.5
GEBAC;201412;0.6
GEBAC;201501;1.4
GEBAC;201502;1.3
GEBAC;201503;1.2
GEBAC;201504;1.6
GEBAC;201505;1.4
GEBAC;201506;5.8
GEBAC;201507;4.7
GEBAC;201508;3.3
GEBAC;201509;2.5
GEBAC;201510;1.3
GEBAC;201511;1.1
GEBAC;201512;0.5
GEBAC;201601;1.3
GEBAC;201602;1.3
GEBAC;201603;1.4
GEBAC;201604;2.3
GEBAC;201605;2.2
GEBAC;201606;3.3
GEBAC;201607;2.4
GEBAC;201608;1.8
GEBAC;201609;5.8
GEBAC;201610;4.6
GEBAC;201611;1.7
GEBAC;201612;0.3
GEBAC;201701;0.6
GEBAC;201702;2.7
GEBAC;201703;1.5
GEBAC;201704;0.9
GEBAC;201705;1.2
GEBAC;201706;3.4
GEBAC;201707;2.3
GEBAC;201708;2.2
GEBAC;201709;1.8
GEBAC;201710;2.2
GEBAC;201711;2.4
GEBAC;201712;1.3
GEBAC;201801;1.1
GEBAC;201802;0.6
GEBAC;201803;2.0
GEBAC;201804;1.6
GEBAC;201805;2.4
GEBAC;201806;6.4
GEBAC;201807;6.0
GEBAC;201808;8.4
GEBAC;201809;1.9
GEBAC;201810;0.8
GEBAC;201811;1.2
GEBAC;201812;1.9
GEBAC;201901;1.3
GEBAC;201902;1.6
GEBAC;201903;0.9
GEBAC;201904;1.2
GEBAC;201905;2.4
GEBAC;201906;12.5
GEBAC;201907;6.7
GEBAC;201908;3.2
GEBAC;201909;2.3
GEBAC;201910;1.4
GEBAC;201911;1.5
GEBAC;201912;1.3
GEBAC;202001;1.8
GEBAC;202002;1.3
GEBAC;202003;2.5
GEBAC;202004;3.1
GEBAC;202005;4.5
GEBAC;202006;2.4
GEBAC;202007;7.7
GEBAC;202008;19.2
GEBAC;202009;10.5
GEBAC;202010;2.1
GEBAC;202011;4.3
GEBAC;202012;1.8
GEBAC;202101;1.4
GEBAC;202102;0.7
GEBAC;202103;2.1
