 

stn;time;tre200dx
TGWIG;20150901;24.6
TGWIG;20150902;20.3
TGWIG;20150903;18.8
TGWIG;20150904;21.1
TGWIG;20150905;17.4
TGWIG;20150906;15.7
TGWIG;20150907;18.1
TGWIG;20150908;20.0
TGWIG;20150909;20.3
TGWIG;20150910;16.6
TGWIG;20150911;22.2
TGWIG;20150912;26.4
TGWIG;20150913;21.9
TGWIG;20150914;20.8
TGWIG;20150915;18.9
TGWIG;20150916;22.1
TGWIG;20150917;18.1
TGWIG;20150918;16.2
TGWIG;20150919;19.3
TGWIG;20150920;17.6
TGWIG;20150921;19.4
TGWIG;20150922;17.7
TGWIG;20150923;12.6
TGWIG;20150924;16.3
TGWIG;20150925;17.9
TGWIG;20150926;18.9
TGWIG;20150927;17.6
TGWIG;20150928;15.8
TGWIG;20150929;16.6
TGWIG;20150930;15.5
TGWIG;20151001;16.6
TGWIG;20151002;18.5
TGWIG;20151003;20.9
TGWIG;20151004;17.2
TGWIG;20151005;17.7
TGWIG;20151006;17.4
TGWIG;20151007;16.8
TGWIG;20151008;15.7
TGWIG;20151009;16.8
TGWIG;20151010;13.0
TGWIG;20151011;12.6
TGWIG;20151012;12.3
TGWIG;20151013;11.3
TGWIG;20151014;9.7
TGWIG;20151015;6.5
TGWIG;20151016;7.3
TGWIG;20151017;7.9
TGWIG;20151018;8.6
TGWIG;20151019;10.4
TGWIG;20151020;-
TGWIG;20151021;-
TGWIG;20151022;11.6
TGWIG;20151023;13.6
TGWIG;20151024;16.3
TGWIG;20151025;16.7
TGWIG;20151026;12.4
TGWIG;20151027;-
TGWIG;20151028;-
TGWIG;20151029;12.0
TGWIG;20151030;12.3
TGWIG;20151031;10.7
TGWIG;20151101;11.6
TGWIG;20151102;9.2
TGWIG;20151103;7.7
TGWIG;20151104;14.8
TGWIG;20151105;16.3
TGWIG;20151106;18.4
TGWIG;20151107;20.2
TGWIG;20151108;19.6
TGWIG;20151109;20.0
TGWIG;20151110;17.5
TGWIG;20151111;13.7
TGWIG;20151112;7.8
TGWIG;20151113;13.6
TGWIG;20151114;11.1
TGWIG;20151115;17.4
TGWIG;20151116;17.1
TGWIG;20151117;16.3
TGWIG;20151118;17.0
TGWIG;20151119;16.0
TGWIG;20151120;15.1
TGWIG;20151121;6.3
TGWIG;20151122;4.2
TGWIG;20151123;3.9
TGWIG;20151124;2.5
TGWIG;20151125;4.6
TGWIG;20151126;3.9
TGWIG;20151127;3.1
TGWIG;20151128;-
TGWIG;20151129;9.3
TGWIG;20151130;-
TGWIG;20151201;-
TGWIG;20151202;-
