 

stn;time;rhh150mx
ROG;201301;8.3
ROG;201302;4.0
ROG;201303;1.1
ROG;201304;3.5
ROG;201305;8.3
ROG;201306;12.1
ROG;201307;12.8
ROG;201308;15.2
ROG;201309;9.3
ROG;201310;9.0
ROG;201311;8.2
ROG;201312;2.2
ROG;201401;4.9
ROG;201402;3.1
ROG;201403;3.7
ROG;201404;4.4
ROG;201405;4.8
ROG;201406;17.2
ROG;201407;25.5
ROG;201408;15.8
ROG;201409;9.6
ROG;201410;12.2
ROG;201411;11.2
ROG;201412;2.3
ROG;201501;8.1
ROG;201502;1.5
ROG;201503;2.8
ROG;201504;7.1
ROG;201505;11.9
ROG;201506;30.2
ROG;201507;16.0
ROG;201508;7.3
ROG;201509;6.5
ROG;201510;5.4
ROG;201511;6.8
ROG;201512;3.3
ROG;201601;6.0
ROG;201602;3.7
ROG;201603;2.7
ROG;201604;4.6
