 

stn;time;tre200y0
DLMUE;1947;10.8
DLMUE;1948;10.2
DLMUE;1949;10.6
DLMUE;1950;10.0
DLMUE;1951;9.9
DLMUE;1952;9.6
DLMUE;1953;9.8
DLMUE;1954;8.9
DLMUE;1955;9.1
DLMUE;1956;7.9
DLMUE;1957;9.7
DLMUE;1958;9.5
DLMUE;1959;10.3
DLMUE;1960;9.9
DLMUE;1961;10.6
DLMUE;1962;8.7
DLMUE;1963;8.6
DLMUE;1964;9.7
DLMUE;1965;9.0
DLMUE;1966;10.0
DLMUE;1967;10.2
DLMUE;1968;9.4
DLMUE;1969;9.2
DLMUE;1970;9.4
DLMUE;1971;9.8
DLMUE;1972;8.9
DLMUE;1973;9.3
DLMUE;1974;10.3
DLMUE;1975;9.8
DLMUE;1976;10.0
DLMUE;1977;10.1
DLMUE;1978;9.1
DLMUE;1979;9.6
DLMUE;1980;9.2
DLMUE;1981;9.7
DLMUE;1982;10.4
DLMUE;1983;10.3
DLMUE;1984;9.5
DLMUE;1985;9.3
DLMUE;1986;9.5
DLMUE;1987;9.3
DLMUE;1988;10.6
DLMUE;1989;10.6
DLMUE;1990;11.1
DLMUE;1991;9.9
DLMUE;1992;10.8
DLMUE;1993;10.2
DLMUE;1994;11.5
DLMUE;1995;10.0
DLMUE;1996;8.8
DLMUE;1997;10.1
DLMUE;1998;10.2
DLMUE;1999;10.1
DLMUE;2000;10.9
