 

stn;time;rhh150mx
GOA;201409;4.3
GOA;201410;5.6
GOA;201411;12.4
GOA;201412;3.0
GOA;201501;4.3
GOA;201502;2.7
GOA;201503;4.7
GOA;201504;2.9
GOA;201505;7.6
GOA;201506;6.3
GOA;201507;5.7
GOA;201508;7.3
GOA;201509;6.7
GOA;201510;5.2
GOA;201511;4.1
GOA;201512;1.3
GOA;201601;4.9
GOA;201602;4.4
GOA;201603;3.3
GOA;201604;5.1
GOA;201605;4.8
GOA;201606;6.0
GOA;201607;7.1
GOA;201608;6.9
GOA;201609;10.6
GOA;201610;10.3
GOA;201611;5.5
GOA;201612;0.8
GOA;201701;1.8
GOA;201702;2.8
GOA;201703;9.7
GOA;201704;2.7
GOA;201705;5.9
GOA;201706;10.9
GOA;201707;6.3
GOA;201708;8.1
GOA;201709;7.8
GOA;201710;3.4
GOA;201711;4.1
GOA;201712;4.8
GOA;201801;6.0
GOA;201802;4.9
GOA;201803;6.1
GOA;201804;7.0
GOA;201805;4.7
GOA;201806;8.3
GOA;201807;5.3
GOA;201808;25.7
GOA;201809;12.5
