 

stn;time;rs1000y0
INT;1900;0
INT;1901;0
INT;1902;0
INT;1903;0
INT;1904;0
INT;1905;0
INT;1906;0
INT;1907;0
INT;1908;0
INT;1909;0
INT;1910;0
INT;1911;0
INT;1912;0
INT;1913;0
INT;1914;1
INT;1915;0
INT;1916;0
INT;1917;0
INT;1918;1
INT;1919;0
INT;1920;0
INT;1921;0
INT;1922;0
INT;1923;0
INT;1924;0
INT;1925;0
INT;1926;0
INT;1927;0
INT;1928;0
INT;1929;0
INT;1930;0
INT;1931;0
INT;1932;0
INT;1933;0
INT;1934;0
INT;1935;0
INT;1936;0
INT;1937;0
INT;1938;0
INT;1939;0
INT;1940;0
INT;1941;0
INT;1942;0
INT;1943;0
INT;1944;0
INT;1945;0
INT;1946;0
INT;1947;1
INT;1948;0
INT;1949;0
INT;1950;0
INT;1951;0
INT;1952;0
INT;1953;0
INT;1954;0
INT;1955;0
INT;1956;0
INT;1957;0
INT;1958;0
INT;1959;0
INT;1960;0
INT;1961;0
INT;1962;0
INT;1963;0
INT;1964;0
INT;1965;0
INT;1966;0
INT;1967;0
INT;1968;0
INT;1969;0
INT;1970;0
INT;1971;0
INT;1972;0
INT;1973;0
INT;1974;0
INT;1975;0
INT;1976;0
INT;1977;0
INT;1978;0
INT;1979;0
INT;1980;0
INT;1981;0
INT;1982;0
INT;1983;0
INT;1984;0
INT;1985;0
INT;1986;0
INT;1987;0
INT;1988;0
INT;1989;0
INT;1990;0
INT;1991;0
INT;1992;0
INT;1993;0
INT;1994;0
INT;1995;0
INT;1996;0
INT;1997;0
INT;1998;0
INT;1999;0
INT;2000;0
INT;2001;0
INT;2002;0
INT;2003;0
INT;2004;0
INT;2005;0
INT;2006;0
INT;2007;0
INT;2008;0
INT;2009;0
INT;2010;0
INT;2011;0
INT;2012;0
