Federal Office of Meteorology and Climatology, MeteoSwiss
Operation Center 1
Postfach 257
8058 Zürich-Flughafen

Order number 93992

Filename                                Filetype  Station                              Parameter                                                   Period
order_93992_MMAEU_fu3010m1_1_data.txt   Data      Aeugst am Albis                      Gust peak (one second); monthly maximum                     201211-201310
order_93992_MMAEU_fu3010m1_1_legend.txt Legend    Aeugst am Albis                      Gust peak (one second); monthly maximum                     201211-201310
order_93992_MMAEU_fu3010m1_2_data.txt   Data      Aeugst am Albis                      Gust peak (one second); monthly maximum                     201401-201404
order_93992_MMAEU_fu3010m1_2_legend.txt Legend    Aeugst am Albis                      Gust peak (one second); monthly maximum                     201401-201404
order_93992_MMAEU_fu3010m1_3_data.txt   Data      Aeugst am Albis                      Gust peak (one second); monthly maximum                     201405-201409
order_93992_MMAEU_fu3010m1_3_legend.txt Legend    Aeugst am Albis                      Gust peak (one second); monthly maximum                     201405-201409
order_93992_MMAEU_fu3010m1_4_data.txt   Data      Aeugst am Albis                      Gust peak (one second); monthly maximum                     201501-201611
order_93992_MMAEU_fu3010m1_4_legend.txt Legend    Aeugst am Albis                      Gust peak (one second); monthly maximum                     201501-201611
order_93992_MMAEU_fu3010m1_5_data.txt   Data      Aeugst am Albis                      Gust peak (one second); monthly maximum                     201703-201704
order_93992_MMAEU_fu3010m1_5_legend.txt Legend    Aeugst am Albis                      Gust peak (one second); monthly maximum                     201703-201704
order_93992_AMS_fu3010m1_1_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     199308-199309
order_93992_AMS_fu3010m1_1_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     199308-199309
order_93992_AMS_fu3010m1_2_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     199310-199403
order_93992_AMS_fu3010m1_2_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     199310-199403
order_93992_AMS_fu3010m1_3_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     199404-199508
order_93992_AMS_fu3010m1_3_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     199404-199508
order_93992_AMS_fu3010m1_4_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     199509-199803
order_93992_AMS_fu3010m1_4_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     199509-199803
order_93992_AMS_fu3010m1_5_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     199804-199805
order_93992_AMS_fu3010m1_5_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     199804-199805
order_93992_AMS_fu3010m1_6_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     199806-199908
order_93992_AMS_fu3010m1_6_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     199806-199908
order_93992_AMS_fu3010m1_7_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     199909-200003
order_93992_AMS_fu3010m1_7_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     199909-200003
order_93992_AMS_fu3010m1_8_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     200005-200010
order_93992_AMS_fu3010m1_8_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     200005-200010
order_93992_AMS_fu3010m1_9_data.txt     Data      Amsoldingen                          Gust peak (one second); monthly maximum                     200011-200306
order_93992_AMS_fu3010m1_9_legend.txt   Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     200011-200306
order_93992_AMS_fu3010m1_10_data.txt    Data      Amsoldingen                          Gust peak (one second); monthly maximum                     200307-201211
order_93992_AMS_fu3010m1_10_legend.txt  Legend    Amsoldingen                          Gust peak (one second); monthly maximum                     200307-201211
order_93992_BIE_fu3010m1_1_data.txt     Data      Bière                                Gust peak (one second); monthly maximum                     199301-199311
order_93992_BIE_fu3010m1_1_legend.txt   Legend    Bière                                Gust peak (one second); monthly maximum                     199301-199311
order_93992_BIE_fu3010m1_2_data.txt     Data      Bière                                Gust peak (one second); monthly maximum                     199312-199511
order_93992_BIE_fu3010m1_2_legend.txt   Legend    Bière                                Gust peak (one second); monthly maximum                     199312-199511
order_93992_BIE_fu3010m1_3_data.txt     Data      Bière                                Gust peak (one second); monthly maximum                     199512-199803
order_93992_BIE_fu3010m1_3_legend.txt   Legend    Bière                                Gust peak (one second); monthly maximum                     199512-199803
order_93992_BIE_fu3010m1_4_data.txt     Data      Bière                                Gust peak (one second); monthly maximum                     199804-199805
order_93992_BIE_fu3010m1_4_legend.txt   Legend    Bière                                Gust peak (one second); monthly maximum                     199804-199805
order_93992_BIE_fu3010m1_5_data.txt     Data      Bière                                Gust peak (one second); monthly maximum                     199806-199908
order_93992_BIE_fu3010m1_5_legend.txt   Legend    Bière                                Gust peak (one second); monthly maximum                     199806-199908
order_93992_BIE_fu3010m1_6_data.txt     Data      Bière                                Gust peak (one second); monthly maximum                     199909-200003
order_93992_BIE_fu3010m1_6_legend.txt   Legend    Bière                                Gust peak (one second); monthly maximum                     199909-200003
order_93992_BIE_fu3010m1_7_data.txt     Data      Bière                                Gust peak (one second); monthly maximum                     200005-200010
order_93992_BIE_fu3010m1_7_legend.txt   Legend    Bière                                Gust peak (one second); monthly maximum                     200005-200010
