 

stn;time;rs1000y0
YVN;1903;0
YVN;1904;0
YVN;1905;0
YVN;1906;0
YVN;1907;0
YVN;1908;0
YVN;1909;0
YVN;1910;0
YVN;1911;0
YVN;1912;0
YVN;1913;0
YVN;1914;0
YVN;1915;0
YVN;1916;0
YVN;1917;0
YVN;1918;0
YVN;1919;0
YVN;1920;0
YVN;1921;0
YVN;1922;0
YVN;1923;0
YVN;1924;0
YVN;1925;0
YVN;1926;0
YVN;1927;0
YVN;1928;0
YVN;1929;0
YVN;1930;0
YVN;1931;0
YVN;1932;1
YVN;1933;0
YVN;1934;0
YVN;1935;0
YVN;1936;0
YVN;1937;0
YVN;1938;0
YVN;1939;0
YVN;1940;0
YVN;1941;0
YVN;1942;0
YVN;1943;0
YVN;1944;0
YVN;1945;0
YVN;1946;0
YVN;1947;0
YVN;1948;0
YVN;1949;0
YVN;1950;0
YVN;1951;0
YVN;1952;0
YVN;1953;0
YVN;1954;0
YVN;1955;0
YVN;1956;0
YVN;1957;0
YVN;1958;0
YVN;1959;0
YVN;1960;0
YVN;1961;0
YVN;1962;0
YVN;1963;0
YVN;1964;0
YVN;1965;0
YVN;1966;0
YVN;1967;0
YVN;1968;0
YVN;1969;0
YVN;1970;0
YVN;1971;0
YVN;1972;0
YVN;1973;0
YVN;1974;0
YVN;1975;0
YVN;1976;0
YVN;1977;0
YVN;1978;0
YVN;1979;0
YVN;1980;0
YVN;1981;0
YVN;1982;0
YVN;1983;0
YVN;1984;0
YVN;1985;0
YVN;1986;0
YVN;1987;0
YVN;1988;0
YVN;1989;0
YVN;1990;0
YVN;1991;0
YVN;1992;0
YVN;1993;0
YVN;1994;0
YVN;1995;0
YVN;1996;0
YVN;1997;0
YVN;1998;0
YVN;1999;0
YVN;2000;0
YVN;2001;0
YVN;2002;0
YVN;2003;0
YVN;2004;0
YVN;2005;0
YVN;2006;0
YVN;2007;0
YVN;2008;0
YVN;2009;0
YVN;2010;0
YVN;2011;0
YVN;2012;0
YVN;2013;0
YVN;2014;0
YVN;2015;0
YVN;2016;0
YVN;2017;0
YVN;2018;0
YVN;2019;0
YVN;2020;0
