 

stn;time;fklnd3m0
LEI;201611;0
LEI;201612;0
LEI;201701;0
LEI;201702;0
LEI;201703;0
LEI;201704;0
LEI;201705;0
LEI;201706;0
LEI;201707;0
LEI;201708;1
LEI;201709;0
LEI;201710;0
LEI;201711;0
LEI;201712;0
LEI;201801;2
LEI;201802;0
LEI;201803;0
LEI;201804;0
LEI;201805;0
LEI;201806;0
LEI;201807;0
LEI;201808;0
LEI;201809;0
LEI;201810;0
LEI;201811;0
LEI;201812;0
LEI;201901;0
LEI;201902;0
LEI;201903;0
LEI;201904;0
LEI;201905;0
LEI;201906;0
LEI;201907;0
LEI;201908;0
LEI;201909;0
LEI;201910;0
LEI;201911;0
LEI;201912;0
LEI;202001;0
LEI;202002;4
LEI;202003;0
LEI;202004;0
LEI;202005;0
LEI;202006;0
LEI;202007;0
LEI;202008;0
LEI;202009;0
LEI;202010;0
LEI;202011;0
LEI;202012;0
LEI;202101;0
LEI;202102;0
LEI;202103;0
