 

stn;time;tre200y0
GEO;1864;8.9
GEO;1865;10.2
GEO;1866;10.3
GEO;1867;9.7
GEO;1868;10.5
GEO;1869;9.7
GEO;1870;9.4
GEO;1871;8.7
GEO;1872;10.0
GEO;1873;9.9
GEO;1874;9.2
GEO;1875;9.5
GEO;1876;9.6
GEO;1877;9.8
GEO;1878;8.9
GEO;1879;8.0
GEO;1880;9.7
GEO;1881;9.4
GEO;1882;9.2
GEO;1883;9.0
GEO;1884;10.1
GEO;1885;9.9
GEO;1886;9.9
GEO;1887;8.6
GEO;1888;8.8
GEO;1889;8.8
GEO;1890;8.6
GEO;1891;8.8
GEO;1892;9.7
GEO;1893;10.3
GEO;1894;9.8
GEO;1895;9.3
GEO;1896;8.8
GEO;1897;9.8
GEO;1898;10.0
GEO;1899;10.2
GEO;1900;10.3
GEO;1901;9.1
GEO;1902;9.3
GEO;1903;9.5
GEO;1904;10.2
GEO;1905;9.5
GEO;1906;9.8
GEO;1907;9.5
GEO;1908;9.2
GEO;1909;9.0
GEO;1910;9.6
GEO;1911;10.5
GEO;1912;9.4
GEO;1913;10.0
GEO;1914;9.5
GEO;1915;9.8
GEO;1916;9.7
GEO;1917;8.9
GEO;1918;9.8
GEO;1919;9.5
GEO;1920;10.5
GEO;1921;10.7
GEO;1922;9.5
GEO;1923;10.4
GEO;1924;9.6
GEO;1925;9.9
GEO;1926;10.3
GEO;1927;10.1
GEO;1928;10.9
GEO;1929;9.8
GEO;1930;10.7
GEO;1931;9.7
GEO;1932;9.9
GEO;1933;9.7
GEO;1934;10.7
GEO;1935;10.3
GEO;1936;10.3
GEO;1937;10.7
GEO;1938;10.2
GEO;1939;9.8
GEO;1940;9.3
GEO;1941;9.5
GEO;1942;10.1
GEO;1943;11.1
GEO;1944;10.3
GEO;1945;11.0
GEO;1946;10.7
GEO;1947;11.5
GEO;1948;10.6
GEO;1949;11.1
GEO;1950;10.9
GEO;1951;10.6
GEO;1952;10.9
GEO;1953;10.7
GEO;1954;10.4
GEO;1955;10.7
GEO;1956;9.5
GEO;1957;10.4
GEO;1958;10.5
GEO;1959;11.2
GEO;1960;10.6
GEO;1961;11.5
