 

stn;time;fu3010m1
LUZ;201105;61.6
LUZ;201106;67.0
LUZ;201107;68.0
LUZ;201108;104.0
LUZ;201109;84.2
LUZ;201110;64.1
LUZ;201111;39.2
LUZ;201112;99.7
LUZ;201201;109.8
LUZ;201202;55.1
LUZ;201203;63.4
LUZ;201204;96.8
LUZ;201205;78.8
LUZ;201206;63.4
LUZ;201207;82.1
LUZ;201208;91.4
LUZ;201209;69.1
LUZ;201210;52.2
LUZ;201211;70.6
LUZ;201212;85.0
LUZ;201301;70.6
LUZ;201302;81.4
LUZ;201303;49.3
LUZ;201304;100.8
LUZ;201305;73.4
LUZ;201306;61.2
LUZ;201307;95.8
LUZ;201308;77.0
LUZ;201309;85.0
LUZ;201310;58.3
LUZ;201311;94.0
LUZ;201312;89.6
LUZ;201401;69.5
LUZ;201402;90.4
LUZ;201403;56.5
LUZ;201404;57.2
LUZ;201405;96.8
LUZ;201406;92.9
LUZ;201407;67.7
LUZ;201408;91.1
LUZ;201409;37.4
LUZ;201410;104.8
LUZ;201411;38.9
LUZ;201412;59.4
LUZ;201501;97.2
LUZ;201502;47.9
LUZ;201503;99.0
LUZ;201504;77.8
LUZ;201505;47.9
LUZ;201506;85.0
