 

stn;time;rsd300y0
SIO;1958;1
SIO;1959;2
SIO;1960;2
SIO;1961;0
SIO;1962;2
SIO;1963;2
SIO;1964;0
SIO;1965;4
SIO;1966;1
SIO;1967;1
SIO;1968;4
SIO;1969;3
SIO;1970;1
SIO;1971;3
SIO;1972;2
SIO;1973;1
SIO;1974;2
SIO;1975;0
SIO;1976;2
SIO;1977;2
SIO;1978;3
SIO;1979;1
SIO;1980;3
SIO;1981;0
SIO;1982;1
SIO;1983;2
SIO;1984;0
SIO;1985;2
SIO;1986;3
SIO;1987;0
SIO;1988;3
SIO;1989;0
SIO;1990;6
SIO;1991;2
SIO;1992;2
SIO;1993;1
SIO;1994;0
SIO;1995;1
SIO;1996;1
SIO;1997;2
SIO;1998;1
SIO;1999;1
SIO;2000;1
SIO;2001;1
SIO;2002;2
SIO;2003;0
SIO;2004;2
SIO;2005;2
SIO;2006;1
SIO;2007;3
SIO;2008;0
SIO;2009;0
SIO;2010;1
SIO;2011;1
SIO;2012;1
SIO;2013;1
SIO;2014;1
SIO;2015;2
SIO;2016;0
SIO;2017;1
SIO;2018;3
SIO;2019;2
SIO;2020;1
