 

stn;time;fklnd3m0
IYSGR;200911;0
IYSGR;200912;1
IYSGR;201001;1
IYSGR;201002;0
IYSGR;201003;0
IYSGR;201004;0
IYSGR;201005;2
IYSGR;201006;0
IYSGR;201007;0
IYSGR;201008;0
IYSGR;201009;0
IYSGR;201010;0
IYSGR;201011;0
IYSGR;201012;4
IYSGR;201101;3
IYSGR;201102;0
IYSGR;201103;0
IYSGR;201104;0
IYSGR;201105;0
IYSGR;201106;1
