 

stn;time;rre150yx
BNU;1978;109.9
BNU;1979;65.9
BNU;1980;30.7
BNU;1981;62.9
BNU;1982;33.7
BNU;1983;50.0
BNU;1984;67.0
BNU;1985;36.7
BNU;1986;61.9
BNU;1987;63.5
BNU;1988;35.1
BNU;1989;33.1
BNU;1990;44.0
BNU;1991;55.5
BNU;1992;43.3
BNU;1993;69.8
BNU;1994;83.6
BNU;1995;57.8
BNU;1996;43.3
BNU;1997;38.2
BNU;1998;43.0
BNU;1999;52.2
BNU;2000;74.1
BNU;2001;46.6
BNU;2002;40.5
BNU;2003;35.7
BNU;2004;36.2
BNU;2005;47.7
BNU;2006;40.1
BNU;2007;62.2
BNU;2008;51.5
BNU;2009;75.6
BNU;2010;43.8
BNU;2011;33.5
BNU;2012;57.3
BNU;2013;50.8
BNU;2014;40.8
BNU;2015;92.1
BNU;2016;48.8
