 

stn;time;rre150yx
TIC;1961;27.6
TIC;1962;33.1
TIC;1963;58.0
TIC;1964;41.1
TIC;1965;76.1
TIC;1966;67.2
TIC;1967;33.3
TIC;1968;81.2
TIC;1969;51.0
TIC;1970;44.1
TIC;1971;45.3
TIC;1972;31.8
TIC;1973;43.5
TIC;1974;41.6
TIC;1975;44.4
TIC;1976;56.0
TIC;1977;44.3
TIC;1978;57.7
TIC;1979;85.0
TIC;1980;58.3
TIC;1981;72.1
TIC;1982;73.0
TIC;1983;49.7
TIC;1984;92.7
TIC;1985;79.3
TIC;1986;51.0
TIC;1987;65.1
TIC;1988;55.2
TIC;1989;38.9
TIC;1990;45.4
TIC;1991;81.0
TIC;1992;43.6
TIC;1993;70.6
TIC;1994;49.0
TIC;1995;34.5
TIC;1996;53.7
TIC;1997;46.8
TIC;1998;69.9
TIC;1999;45.0
TIC;2000;53.5
TIC;2001;86.3
TIC;2002;69.2
TIC;2003;43.2
TIC;2004;41.7
TIC;2005;34.4
TIC;2006;53.5
TIC;2007;34.3
TIC;2008;101.0
TIC;2009;62.0
TIC;2010;47.0
TIC;2011;60.5
TIC;2012;42.0
TIC;2013;50.0
TIC;2014;68.0
TIC;2015;33.9
TIC;2016;61.6
TIC;2017;64.8
TIC;2018;74.1
TIC;2019;44.3
TIC;2020;69.3
