 

stn;time;fu3010m1
WSLNAF;201006;36.0
WSLNAF;201007;40.7
WSLNAF;201008;45.0
WSLNAF;201009;36.0
WSLNAF;201010;40.7
WSLNAF;201011;27.0
WSLNAF;201012;40.7
WSLNAF;201101;36.0
WSLNAF;201102;49.7
WSLNAF;201103;40.7
WSLNAF;201104;40.7
WSLNAF;201105;31.7
WSLNAF;201106;40.7
WSLNAF;201107;40.7
WSLNAF;201108;49.7
WSLNAF;201109;36.0
WSLNAF;201110;36.0
WSLNAF;201111;36.0
WSLNAF;201112;36.0
WSLNAF;201201;58.7
WSLNAF;201202;54.0
WSLNAF;201203;45.0
WSLNAF;201204;67.7
WSLNAF;201205;36.0
WSLNAF;201206;40.7
WSLNAF;201207;49.7
WSLNAF;201208;45.0
WSLNAF;201209;54.0
WSLNAF;201210;40.7
WSLNAF;201211;27.0
WSLNAF;201212;45.0
WSLNAF;201301;45.0
WSLNAF;201302;40.7
WSLNAF;201303;36.0
WSLNAF;201304;31.7
WSLNAF;201305;40.7
WSLNAF;201306;40.7
WSLNAF;201307;40.7
WSLNAF;201308;54.0
WSLNAF;201309;31.7
WSLNAF;201310;31.7
WSLNAF;201311;49.7
WSLNAF;201312;45.0
WSLNAF;201401;40.7
WSLNAF;201402;31.7
WSLNAF;201403;36.0
WSLNAF;201404;40.7
WSLNAF;201405;54.0
WSLNAF;201406;36.0
WSLNAF;201407;36.0
WSLNAF;201408;31.7
WSLNAF;201409;40.7
