 

stn;time;rre150m0
ERL;196901;36.6
ERL;196902;72.8
ERL;196903;57.0
ERL;196904;77.6
ERL;196905;78.4
ERL;196906;130.6
ERL;196907;74.1
ERL;196908;120.9
ERL;196909;37.8
ERL;196910;0.3
ERL;196911;70.2
ERL;196912;54.1
ERL;197001;66.2
ERL;197002;126.4
ERL;197003;34.2
ERL;197004;91.4
ERL;197005;83.7
ERL;197006;113.8
ERL;197007;66.1
ERL;197008;91.1
ERL;197009;33.2
ERL;197010;36.6
ERL;197011;68.3
ERL;197012;17.8
ERL;197101;26.0
ERL;197102;35.3
ERL;197103;51.8
ERL;197104;11.1
ERL;197105;38.6
ERL;197106;134.1
ERL;197107;61.4
ERL;197108;112.1
ERL;197109;21.8
ERL;197110;17.7
ERL;197111;57.0
ERL;197112;43.9
ERL;197201;20.9
ERL;197202;16.8
ERL;197203;22.8
ERL;197204;59.9
ERL;197205;53.4
ERL;197206;105.2
ERL;197207;89.5
ERL;197208;38.3
ERL;197209;11.7
ERL;197210;27.2
ERL;197211;121.2
ERL;197212;49.1
ERL;197301;31.6
ERL;197302;28.6
ERL;197303;23.6
ERL;197304;73.3
ERL;197305;86.1
ERL;197306;116.4
ERL;197307;100.0
ERL;197308;72.9
ERL;197309;26.3
ERL;197310;64.1
ERL;197311;40.9
ERL;197312;34.5
ERL;197401;32.7
ERL;197402;40.4
ERL;197403;32.1
ERL;197404;22.0
ERL;197405;85.7
ERL;197406;59.4
ERL;197407;46.7
ERL;197408;45.7
ERL;197409;62.8
ERL;197410;101.7
ERL;197411;85.5
ERL;197412;58.8
ERL;197501;67.3
ERL;197502;10.7
ERL;197503;42.3
ERL;197504;52.6
ERL;197505;66.9
ERL;197506;97.2
ERL;197507;66.6
ERL;197508;136.5
ERL;197509;69.8
ERL;197510;37.5
ERL;197511;107.5
ERL;197512;21.0
ERL;197601;28.4
ERL;197602;28.1
ERL;197603;17.6
ERL;197604;50.9
ERL;197605;44.1
ERL;197606;10.0
ERL;197607;58.2
ERL;197608;30.4
ERL;197609;78.2
ERL;197610;37.6
ERL;197611;46.7
ERL;197612;72.4
ERL;197701;92.7
ERL;197702;94.5
ERL;197703;43.3
ERL;197704;112.3
ERL;197705;50.9
ERL;197706;69.1
ERL;197707;112.7
ERL;197708;72.7
ERL;197709;40.1
ERL;197710;39.7
ERL;197711;54.8
ERL;197712;53.1
ERL;197801;40.3
ERL;197802;101.5
ERL;197803;60.5
ERL;197804;48.7
ERL;197805;136.9
ERL;197806;66.7
ERL;197807;95.7
ERL;197808;121.9
ERL;197809;33.7
ERL;197810;49.3
