 

stn;time;rzz150mx
GRH;201212;2.1
GRH;201301;1.0
GRH;201302;1.5
GRH;201303;-
GRH;201304;1.4
GRH;201305;1.9
GRH;201306;2.3
GRH;201307;4.2
GRH;201308;4.0
GRH;201309;1.3
GRH;201310;1.3
GRH;201311;1.2
GRH;201312;1.1
GRH;201401;1.0
GRH;201402;2.0
GRH;201403;1.8
GRH;201404;1.7
GRH;201405;1.3
GRH;201406;1.4
GRH;201407;2.0
GRH;201408;1.9
GRH;201409;1.7
GRH;201410;1.6
GRH;201411;1.3
GRH;201412;3.6
GRH;201501;2.1
GRH;201502;0.9
GRH;201503;2.5
GRH;201504;3.5
GRH;201505;1.8
GRH;201506;4.0
GRH;201507;11.3
