 

stn;time;rs1000y0
GEP;1969;0
GEP;1970;0
GEP;1971;0
GEP;1972;0
GEP;1973;0
GEP;1974;0
GEP;1975;0
GEP;1976;0
GEP;1977;0
GEP;1978;0
GEP;1979;0
GEP;1980;0
GEP;1981;0
GEP;1982;1
GEP;1983;0
GEP;1984;0
GEP;1985;0
GEP;1986;0
GEP;1987;0
GEP;1988;0
GEP;1989;0
GEP;1990;0
GEP;1991;0
GEP;1992;0
GEP;1993;0
GEP;1994;0
GEP;1995;0
GEP;1996;0
GEP;1997;0
GEP;1998;0
GEP;1999;0
GEP;2000;0
GEP;2001;0
GEP;2002;0
GEP;2003;0
GEP;2004;0
GEP;2005;0
GEP;2006;1
GEP;2007;0
GEP;2008;0
GEP;2009;0
GEP;2010;0
GEP;2011;0
GEP;2012;0
GEP;2013;0
GEP;2014;0
GEP;2015;0
GEP;2016;0
GEP;2017;0
GEP;2018;0
GEP;2019;0
GEP;2020;0
