 

stn;time;fu3010m1
WSLCLB;201608;0.0
WSLCLB;201609;0.0
WSLCLB;201610;4.7
WSLCLB;201611;0.0
WSLCLB;201612;0.0
WSLCLB;201701;0.0
WSLCLB;201702;4.7
WSLCLB;201703;4.7
WSLCLB;201704;4.7
WSLCLB;201705;4.7
WSLCLB;201706;4.7
WSLCLB;201707;0.0
WSLCLB;201708;4.7
WSLCLB;201709;4.7
WSLCLB;201710;4.7
WSLCLB;201711;0.0
WSLCLB;201712;0.0
WSLCLB;201801;0.0
WSLCLB;201802;0.0
WSLCLB;201803;0.0
WSLCLB;201804;0.0
WSLCLB;201805;0.0
WSLCLB;201806;0.0
WSLCLB;201807;4.7
WSLCLB;201808;4.7
WSLCLB;201809;4.7
WSLCLB;201810;4.7
WSLCLB;201811;18.0
WSLCLB;201812;9.0
WSLCLB;201901;4.7
WSLCLB;201902;13.7
WSLCLB;201903;9.0
WSLCLB;201904;4.7
WSLCLB;201905;0.0
WSLCLB;201906;9.0
WSLCLB;201907;9.0
WSLCLB;201908;13.7
WSLCLB;201909;13.7
WSLCLB;201910;13.7
WSLCLB;201911;18.0
WSLCLB;201912;9.0
