 

stn;time;fklnd3m0
MMWET;201712;0
MMWET;201801;0
MMWET;201802;0
MMWET;201803;0
MMWET;201804;0
MMWET;201805;0
MMWET;201806;0
MMWET;201807;0
MMWET;201808;0
MMWET;201809;0
MMWET;201810;0
MMWET;201811;0
MMWET;201812;0
MMWET;201901;0
MMWET;201902;0
MMWET;201903;0
MMWET;201904;0
MMWET;201905;0
MMWET;201906;0
MMWET;201907;0
MMWET;201908;0
MMWET;201909;0
MMWET;201910;0
MMWET;201911;0
MMWET;201912;0
MMWET;202001;0
MMWET;202002;0
MMWET;202003;0
MMWET;202004;0
MMWET;202005;0
MMWET;202006;0
MMWET;202007;0
MMWET;202008;0
MMWET;202009;0
MMWET;202010;0
MMWET;202011;0
MMWET;202012;0
MMWET;202101;0
MMWET;202102;-
MMWET;202103;0
