 

stn;time;tre200y0
BAS;1864;8.7
BAS;1865;10.3
BAS;1866;10.5
BAS;1867;9.7
BAS;1868;10.8
BAS;1869;9.6
BAS;1870;9.0
BAS;1871;8.4
BAS;1872;10.5
BAS;1873;10.0
BAS;1874;9.6
BAS;1875;9.5
BAS;1876;10.1
BAS;1877;10.2
BAS;1878;9.5
BAS;1879;8.1
BAS;1880;10.2
BAS;1881;9.7
BAS;1882;10.0
BAS;1883;9.5
BAS;1884;10.0
BAS;1885;9.3
BAS;1886;9.6
BAS;1887;8.2
BAS;1888;8.4
BAS;1889;8.6
BAS;1890;8.5
BAS;1891;8.7
BAS;1892;9.5
BAS;1893;9.9
BAS;1894;9.4
BAS;1895;9.1
BAS;1896;8.8
BAS;1897;9.9
BAS;1898;10.0
BAS;1899;9.8
BAS;1900;10.2
BAS;1901;8.9
BAS;1902;9.1
BAS;1903;9.5
BAS;1904;10.1
BAS;1905;9.4
BAS;1906;9.7
BAS;1907;9.4
BAS;1908;8.9
BAS;1909;8.9
BAS;1910;9.6
BAS;1911;10.4
BAS;1912;9.4
BAS;1913;10.0
BAS;1914;9.5
BAS;1915;9.7
BAS;1916;10.0
BAS;1917;8.9
BAS;1918;9.8
BAS;1919;9.4
BAS;1920;10.0
BAS;1921;10.6
BAS;1922;9.1
BAS;1923;10.1
BAS;1924;9.2
BAS;1925;9.7
BAS;1926;10.4
BAS;1927;10.0
BAS;1928;10.5
BAS;1929;8.9
BAS;1930;9.8
BAS;1931;8.5
BAS;1932;8.9
BAS;1933;8.8
BAS;1934;9.9
BAS;1935;9.4
BAS;1936;9.6
BAS;1937;9.8
BAS;1938;9.3
BAS;1939;9.1
BAS;1940;8.2
BAS;1941;8.5
BAS;1942;8.8
BAS;1943;10.2
BAS;1944;9.3
BAS;1945;10.1
BAS;1946;9.6
BAS;1947;10.6
BAS;1948;10.0
BAS;1949;10.5
BAS;1950;10.0
BAS;1951;9.7
BAS;1952;9.8
BAS;1953;9.6
BAS;1954;9.0
BAS;1955;9.2
BAS;1956;7.9
BAS;1957;9.5
BAS;1958;9.7
BAS;1959;10.2
BAS;1960;9.6
BAS;1961;10.5
BAS;1962;8.7
BAS;1963;8.6
BAS;1964;9.9
BAS;1965;9.2
BAS;1966;10.0
BAS;1967;9.9
BAS;1968;9.5
BAS;1969;9.1
BAS;1970;9.4
BAS;1971;9.5
BAS;1972;9.0
BAS;1973;9.3
BAS;1974;10.2
BAS;1975;9.8
BAS;1976;10.1
BAS;1977;10.1
BAS;1978;9.0
BAS;1979;9.5
BAS;1980;8.9
BAS;1981;9.6
BAS;1982;10.3
BAS;1983;10.3
BAS;1984;9.5
BAS;1985;9.0
BAS;1986;9.4
BAS;1987;9.5
BAS;1988;10.5
BAS;1989;10.6
BAS;1990;10.9
BAS;1991;10.0
BAS;1992;10.7
BAS;1993;10.2
BAS;1994;11.5
BAS;1995;10.5
BAS;1996;9.4
BAS;1997;10.7
BAS;1998;10.8
BAS;1999;10.9
BAS;2000;11.8
BAS;2001;10.7
BAS;2002;11.2
BAS;2003;11.4
BAS;2004;10.6
BAS;2005;10.4
BAS;2006;10.9
BAS;2007;11.3
BAS;2008;10.8
BAS;2009;11.1
BAS;2010;9.9
BAS;2011;11.6
BAS;2012;10.9
BAS;2013;10.3
BAS;2014;11.9
BAS;2015;11.7
BAS;2016;10.9
BAS;2017;11.4
BAS;2018;12.2
BAS;2019;11.6
BAS;2020;12.1
