 

stn;time;tre200y0
IYDEU;1989;7.0
IYDEU;1990;6.7
IYDEU;1991;5.9
IYDEU;1992;6.9
IYDEU;1993;6.3
IYDEU;1994;7.3
IYDEU;1995;6.1
IYDEU;1996;5.6
IYDEU;1997;7.1
IYDEU;1998;6.6
IYDEU;1999;6.3
IYDEU;2000;7.0
IYDEU;2001;6.6
IYDEU;2002;7.0
IYDEU;2003;6.9
IYDEU;2004;6.2
IYDEU;2005;5.5
IYDEU;2006;5.7
IYDEU;2007;5.9
IYDEU;2008;4.9
IYDEU;2009;5.9
IYDEU;2010;5.2
IYDEU;2011;7.2
IYDEU;2012;6.5
IYDEU;2013;6.1
IYDEU;2014;6.9
IYDEU;2015;7.6
IYDEU;2016;6.7
IYDEU;2017;6.6
IYDEU;2018;6.8
IYDEU;2019;6.8
IYDEU;2020;6.9
