 

stn;time;rhs150m0
STG;200802;28.7
STG;200803;90.4
STG;200804;166.6
STG;200805;38.6
STG;200806;133.2
STG;200807;238.0
STG;200808;192.3
STG;200809;158.5
STG;200810;137.8
STG;200811;47.9
STG;200812;90.2
STG;200901;29.9
STG;200902;75.2
STG;200903;88.1
STG;200904;23.1
STG;200905;124.3
STG;200906;237.3
STG;200907;192.0
STG;200908;59.6
STG;200909;62.5
STG;200910;93.0
STG;200911;143.9
STG;200912;117.0
STG;201001;49.9
STG;201002;52.8
STG;201003;56.0
STG;201004;29.2
STG;201005;183.6
STG;201006;214.5
STG;201007;271.8
STG;201008;216.3
STG;201009;144.8
STG;201010;120.0
STG;201011;63.4
STG;201012;110.2
STG;201101;61.5
STG;201102;51.8
STG;201103;65.6
STG;201104;25.5
STG;201105;126.5
STG;201106;165.7
STG;201107;208.1
STG;201108;150.2
STG;201109;104.2
STG;201110;98.1
STG;201111;0.5
STG;201112;183.9
STG;201201;95.3
STG;201202;34.2
STG;201203;35.5
STG;201204;143.5
STG;201205;93.0
STG;201206;209.5
STG;201207;147.4
STG;201208;213.5
STG;201209;152.2
STG;201210;172.5
STG;201211;127.0
STG;201212;125.5
STG;201301;75.4
STG;201302;92.0
STG;201303;75.1
STG;201304;83.6
STG;201305;230.7
STG;201306;263.9
STG;201307;49.8
STG;201308;148.4
STG;201309;151.7
STG;201310;112.3
STG;201311;152.1
STG;201312;32.6
STG;201401;54.4
STG;201402;41.1
STG;201403;54.6
STG;201404;83.2
STG;201405;152.7
STG;201406;131.1
STG;201407;272.2
STG;201408;183.5
STG;201409;104.4
STG;201410;80.7
STG;201411;93.5
STG;201412;93.2
STG;201501;107.8
STG;201502;45.0
STG;201503;91.1
STG;201504;157.8
STG;201505;191.8
STG;201506;172.5
STG;201507;83.2
STG;201508;158.3
STG;201509;111.2
STG;201510;99.5
STG;201511;83.5
STG;201512;34.1
STG;201601;164.8
STG;201602;116.9
STG;201603;65.9
STG;201604;152.0
STG;201605;248.7
STG;201606;221.6
STG;201607;129.0
STG;201608;143.8
STG;201609;78.6
STG;201610;78.2
STG;201611;77.5
STG;201612;6.6
STG;201701;74.0
STG;201702;58.8
STG;201703;90.6
STG;201704;172.2
STG;201705;116.2
STG;201706;105.1
STG;201707;193.0
STG;201708;186.1
STG;201709;193.9
STG;201710;84.5
STG;201711;122.8
STG;201712;163.8
STG;201801;137.3
STG;201802;82.8
STG;201803;94.3
STG;201804;26.3
STG;201805;105.6
STG;201806;140.9
STG;201807;72.3
STG;201808;233.1
STG;201809;135.5
STG;201810;70.6
STG;201811;19.4
STG;201812;141.5
STG;201901;131.2
STG;201902;56.6
STG;201903;69.2
STG;201904;77.7
STG;201905;224.0
STG;201906;112.8
STG;201907;148.2
STG;201908;198.0
STG;201909;135.3
STG;201910;178.6
STG;201911;69.1
STG;201912;68.4
STG;202001;37.4
STG;202002;126.3
STG;202003;84.8
STG;202004;46.4
STG;202005;136.6
STG;202006;225.2
STG;202007;165.7
STG;202008;268.2
STG;202009;163.5
STG;202010;137.0
STG;202011;32.7
STG;202012;115.8
STG;202101;173.6
STG;202102;70.6
STG;202103;76.9
