 

stn;time;rhh150mx
VSTRI;201304;7.5
VSTRI;201305;5.0
VSTRI;201306;4.7
VSTRI;201307;12.2
VSTRI;201308;7.7
VSTRI;201309;10.4
VSTRI;201310;10.4
VSTRI;201311;15.9
VSTRI;201312;5.7
VSTRI;201401;6.0
VSTRI;201402;4.6
VSTRI;201403;3.0
VSTRI;201404;4.4
VSTRI;201405;6.4
VSTRI;201406;9.7
VSTRI;201407;11.6
VSTRI;201408;7.3
VSTRI;201409;4.1
VSTRI;201410;10.6
VSTRI;201411;3.7
VSTRI;201412;4.5
VSTRI;201501;5.6
VSTRI;201502;1.8
VSTRI;201503;4.5
VSTRI;201504;8.3
VSTRI;201505;7.3
VSTRI;201506;19.7
VSTRI;201507;16.5
VSTRI;201508;9.0
VSTRI;201509;14.3
VSTRI;201510;10.3
VSTRI;201511;10.2
VSTRI;201512;0.7
VSTRI;201601;5.5
VSTRI;201602;5.1
VSTRI;201603;3.6
VSTRI;201604;6.7
VSTRI;201605;7.6
VSTRI;201606;7.0
VSTRI;201607;12.1
VSTRI;201608;10.7
VSTRI;201609;2.7
VSTRI;201610;6.1
VSTRI;201611;7.1
VSTRI;201612;0.1
VSTRI;201701;6.4
VSTRI;201702;7.5
VSTRI;201703;3.2
