 

stn;time;tre200y0
SBE;1968;2.8
SBE;1969;2.8
SBE;1970;2.9
SBE;1971;3.4
SBE;1972;2.8
SBE;1973;3.4
SBE;1974;3.1
SBE;1975;3.3
SBE;1976;3.2
SBE;1977;3.0
SBE;1978;2.9
SBE;1979;2.9
SBE;1980;2.8
SBE;1981;3.4
SBE;1982;3.5
SBE;1983;3.8
SBE;1984;2.1
SBE;1985;2.8
SBE;1986;2.8
SBE;1987;3.6
SBE;1988;4.0
SBE;1989;4.5
SBE;1990;4.3
SBE;1991;3.6
SBE;1992;4.4
SBE;1993;3.7
SBE;1994;4.8
SBE;1995;3.6
SBE;1996;3.1
SBE;1997;4.6
SBE;1998;4.0
SBE;1999;3.9
SBE;2000;4.2
SBE;2001;3.8
SBE;2002;4.7
SBE;2003;4.6
SBE;2004;4.0
SBE;2005;3.5
SBE;2006;4.4
SBE;2007;4.7
SBE;2008;4.2
SBE;2009;4.3
SBE;2010;3.2
SBE;2011;5.2
SBE;2012;4.4
SBE;2013;4.1
SBE;2014;4.6
SBE;2015;5.3
SBE;2016;4.8
SBE;2017;4.8
SBE;2018;5.1
SBE;2019;4.8
SBE;2020;4.9
