 

stn;time;fu3010m1
NABRIG;201008;76.0
NABRIG;201009;52.6
NABRIG;201010;82.4
NABRIG;201011;70.9
NABRIG;201012;60.8
NABRIG;201101;53.3
NABRIG;201102;37.4
NABRIG;201103;67.3
NABRIG;201104;55.4
NABRIG;201105;57.2
NABRIG;201106;52.9
NABRIG;201107;55.4
NABRIG;201108;99.0
NABRIG;201109;47.9
NABRIG;201110;54.0
NABRIG;201111;92.2
NABRIG;201112;74.5
NABRIG;201201;75.6
NABRIG;201202;52.2
NABRIG;201203;52.6
NABRIG;201204;82.8
NABRIG;201205;91.1
NABRIG;201206;52.9
NABRIG;201207;60.8
NABRIG;201208;70.9
NABRIG;201209;60.8
NABRIG;201210;55.8
NABRIG;201211;57.6
NABRIG;201212;79.6
NABRIG;201301;68.0
NABRIG;201302;67.3
NABRIG;201303;63.0
NABRIG;201304;70.2
NABRIG;201305;88.6
NABRIG;201306;81.4
NABRIG;201307;64.4
NABRIG;201308;79.2
NABRIG;201309;58.3
NABRIG;201310;61.6
NABRIG;201311;68.4
NABRIG;201312;57.6
NABRIG;201401;63.4
NABRIG;201402;82.1
NABRIG;201403;53.6
NABRIG;201404;52.2
NABRIG;201405;62.6
NABRIG;201406;67.3
NABRIG;201407;58.7
NABRIG;201408;62.6
NABRIG;201409;50.0
NABRIG;201410;70.9
NABRIG;201411;75.2
NABRIG;201412;60.8
NABRIG;201501;79.2
NABRIG;201502;50.4
NABRIG;201503;83.2
NABRIG;201504;55.1
NABRIG;201505;64.1
NABRIG;201506;60.1
NABRIG;201507;74.9
NABRIG;201508;78.8
NABRIG;201509;69.5
NABRIG;201510;55.4
NABRIG;201511;70.6
NABRIG;201512;56.2
NABRIG;201601;75.6
NABRIG;201602;73.8
NABRIG;201603;74.2
