 

stn;time;tre200y0
DLKEM;1952;6.8
DLKEM;1953;7.1
DLKEM;1954;6.3
DLKEM;1955;6.4
DLKEM;1956;5.3
DLKEM;1957;7.0
DLKEM;1958;6.8
DLKEM;1959;7.2
DLKEM;1960;6.9
DLKEM;1961;7.8
DLKEM;1962;5.7
DLKEM;1963;5.8
DLKEM;1964;6.9
DLKEM;1965;6.0
DLKEM;1966;7.0
DLKEM;1967;7.1
DLKEM;1968;6.6
DLKEM;1969;6.3
DLKEM;1970;6.3
DLKEM;1971;6.5
DLKEM;1972;6.4
DLKEM;1973;6.5
DLKEM;1974;7.5
DLKEM;1975;7.2
DLKEM;1976;6.8
DLKEM;1977;7.6
DLKEM;1978;6.4
DLKEM;1979;7.1
DLKEM;1980;6.4
DLKEM;1981;7.0
DLKEM;1982;7.5
DLKEM;1983;7.5
DLKEM;1984;6.6
DLKEM;1985;6.6
DLKEM;1986;7.0
DLKEM;1987;6.7
DLKEM;1988;7.8
DLKEM;1989;7.8
DLKEM;1990;8.1
DLKEM;1991;6.9
DLKEM;1992;7.8
DLKEM;1993;7.2
DLKEM;1994;8.7
DLKEM;1995;7.6
DLKEM;1996;6.3
DLKEM;1997;7.8
DLKEM;1998;7.8
DLKEM;1999;7.7
DLKEM;2000;8.5
DLKEM;2001;7.7
DLKEM;2002;8.5
DLKEM;2003;8.2
DLKEM;2004;7.6
DLKEM;2005;7.4
DLKEM;2006;7.9
DLKEM;2007;8.6
DLKEM;2008;8.2
DLKEM;2009;8.3
DLKEM;2010;7.2
DLKEM;2011;8.8
DLKEM;2012;8.3
DLKEM;2013;7.8
DLKEM;2014;9.3
DLKEM;2015;9.0
DLKEM;2016;8.6
DLKEM;2017;8.6
DLKEM;2018;9.5
DLKEM;2019;8.9
DLKEM;2020;9.2
