 

stn;time;rre150m0
THS;189201;55.0
THS;189202;98.5
THS;189203;31.0
THS;189204;74.2
THS;189205;2.5
THS;189206;117.1
THS;189207;108.2
THS;189208;47.6
THS;189209;125.9
THS;189210;121.9
THS;189211;14.9
THS;189212;10.3
THS;189301;45.2
THS;189302;85.7
THS;189303;13.9
THS;189304;9.9
THS;189305;33.7
THS;189306;79.4
THS;189307;107.5
THS;189308;21.6
THS;189309;135.2
THS;189310;53.5
THS;189311;59.9
THS;189312;40.9
THS;189401;26.0
THS;189402;43.1
THS;189403;39.0
THS;189404;47.3
THS;189405;81.4
THS;189406;60.4
THS;189407;191.4
THS;189408;123.1
THS;189409;126.1
THS;189410;45.3
THS;189411;31.5
THS;189412;18.6
THS;189501;125.6
THS;189502;2.4
THS;189503;43.6
THS;189504;35.8
THS;189505;61.9
THS;189506;48.8
THS;189507;100.8
THS;189508;161.6
THS;189509;20.7
THS;189510;81.0
THS;189511;28.3
THS;189512;101.4
THS;189601;28.8
THS;189602;22.1
THS;189603;126.2
THS;189604;80.5
THS;189605;42.9
THS;189606;66.6
THS;189607;113.9
THS;189608;127.4
THS;189609;145.9
THS;189610;291.5
THS;189611;58.5
THS;189612;40.0
THS;189701;34.8
THS;189702;47.2
THS;189703;62.7
THS;189704;26.5
THS;189705;81.7
THS;189706;40.5
THS;189707;69.1
THS;189708;220.4
THS;189709;193.2
THS;189710;3.9
THS;189711;14.7
THS;189712;34.7
THS;189801;1.3
THS;189802;124.4
THS;189803;82.2
THS;189804;64.0
THS;189805;121.9
THS;189806;186.9
THS;189807;51.8
THS;189808;86.0
THS;189809;33.1
THS;189810;91.3
THS;189811;168.3
THS;189812;18.4
THS;189901;145.0
THS;189902;1.0
THS;189903;34.7
THS;189904;117.3
THS;189905;99.1
THS;189906;47.0
THS;189907;49.0
THS;189908;39.0
THS;189909;121.0
THS;189910;8.0
THS;189911;1.0
THS;189912;53.0
THS;190001;82.0
THS;190002;80.0
THS;190003;37.0
THS;190004;40.0
THS;190005;110.0
THS;190006;40.0
THS;190007;100.0
THS;190008;193.0
THS;190009;28.2
THS;190010;27.7
THS;190011;82.0
THS;190012;49.6
THS;190101;24.8
THS;190102;24.0
THS;190103;88.2
THS;190104;108.8
THS;190105;77.9
THS;190106;186.7
THS;190107;156.1
THS;190108;116.0
THS;190109;98.3
THS;190110;58.0
THS;190111;24.2
THS;190112;60.2
THS;190201;40.3
THS;190202;34.7
THS;190203;124.6
THS;190204;24.1
THS;190205;72.9
THS;190206;83.1
THS;190207;79.7
THS;190208;120.2
THS;190209;132.7
THS;190210;93.5
THS;190211;13.8
THS;190212;116.0
THS;190301;35.3
THS;190302;31.9
THS;190303;30.9
THS;190304;75.7
THS;190305;112.6
THS;190306;62.0
THS;190307;154.8
THS;190308;139.6
THS;190309;92.6
THS;190310;90.2
THS;190311;87.8
THS;190312;52.6
THS;190401;15.5
THS;190402;62.7
THS;190403;64.1
THS;190404;56.6
THS;190405;122.3
THS;190406;85.0
THS;190407;58.1
THS;190408;49.6
THS;190409;90.3
THS;190410;21.9
THS;190411;68.8
THS;190412;43.2
THS;190501;35.2
THS;190502;22.9
THS;190503;51.6
THS;190504;64.5
THS;190505;123.9
THS;190506;42.1
THS;190507;60.4
THS;190508;196.0
THS;190509;101.2
THS;190510;46.8
THS;190511;62.9
THS;190512;21.1
THS;190601;24.6
THS;190602;50.8
THS;190603;61.7
THS;190604;65.5
THS;190605;82.2
THS;190606;41.6
THS;190607;159.5
THS;190608;35.1
THS;190609;61.3
THS;190610;18.4
THS;190611;163.0
THS;190612;48.6
THS;190701;42.0
THS;190702;29.0
THS;190703;92.1
THS;190704;44.5
THS;190705;49.8
THS;190706;130.4
THS;190707;125.3
THS;190708;78.4
THS;190709;38.4
THS;190710;142.0
THS;190711;13.5
THS;190712;52.9
THS;190801;11.3
THS;190802;86.1
THS;190803;43.0
THS;190804;45.8
THS;190805;111.6
THS;190806;78.8
THS;190807;145.2
THS;190808;201.1
THS;190809;121.5
THS;190810;13.3
THS;190811;34.6
THS;190812;20.6
THS;190901;14.0
THS;190902;34.5
THS;190903;39.8
THS;190904;61.6
THS;190905;68.9
THS;190906;164.2
THS;190907;119.2
THS;190908;167.6
THS;190909;50.6
THS;190910;81.7
THS;190911;56.3
THS;190912;33.4
THS;191001;110.0
THS;191002;47.2
THS;191003;31.9
THS;191004;67.1
THS;191005;90.1
THS;191006;147.9
THS;191007;130.1
THS;191008;148.7
THS;191009;49.0
THS;191010;38.8
THS;191011;73.6
THS;191012;78.5
THS;191101;1.6
THS;191102;53.6
THS;191103;73.5
THS;191104;27.5
THS;191105;40.7
THS;191106;128.1
THS;191107;44.1
THS;191108;59.0
THS;191109;133.5
THS;191110;168.1
THS;191111;83.1
THS;191112;101.5
THS;191201;41.5
THS;191202;18.4
THS;191203;79.7
THS;191204;36.2
THS;191205;97.1
THS;191206;90.7
THS;191207;122.3
THS;191208;198.0
THS;191209;46.5
THS;191210;131.9
THS;191211;49.5
THS;191212;24.6
THS;191301;28.1
THS;191302;5.4
THS;191303;63.7
THS;191304;46.8
THS;191305;52.5
THS;191306;104.8
THS;191307;118.0
THS;191308;81.1
THS;191309;88.4
THS;191310;112.5
THS;191311;120.0
THS;191312;38.2
THS;191401;68.6
THS;191402;75.6
THS;191403;121.9
THS;191404;35.2
THS;191405;145.2
THS;191406;71.1
THS;191407;159.4
THS;191408;125.6
THS;191409;23.5
THS;191410;112.4
THS;191411;19.9
THS;191412;39.1
THS;191501;85.7
THS;191502;50.3
THS;191503;85.8
THS;191504;24.4
THS;191505;59.3
THS;191506;40.8
THS;191507;200.5
THS;191508;51.1
THS;191509;149.1
THS;191510;6.0
THS;191511;36.6
THS;191512;61.7
THS;191601;44.5
THS;191602;129.6
THS;191603;148.5
THS;191604;65.7
THS;191605;55.6
THS;191606;232.8
THS;191607;68.7
THS;191608;124.6
THS;191609;89.0
THS;191610;86.7
THS;191611;140.5
THS;191612;135.6
THS;191701;42.1
THS;191702;2.7
THS;191703;27.1
THS;191704;127.4
THS;191705;64.8
THS;191706;62.1
THS;191707;91.9
THS;191708;232.1
THS;191709;35.2
THS;191710;230.0
THS;191711;32.3
THS;191712;27.5
THS;191801;15.4
THS;191802;13.4
THS;191803;64.5
THS;191804;42.9
THS;191805;12.9
THS;191806;119.5
THS;191807;55.7
THS;191808;124.3
THS;191809;165.8
THS;191810;45.6
THS;191811;13.8
THS;191812;144.0
THS;191901;128.3
THS;191902;30.6
THS;191903;34.5
THS;191904;108.6
THS;191905;16.7
THS;191906;60.9
THS;191907;112.2
THS;191908;56.8
THS;191909;108.2
THS;191910;62.4
THS;191911;112.4
THS;191912;129.5
THS;192001;112.5
THS;192002;13.1
THS;192003;87.3
THS;192004;86.4
THS;192005;93.4
THS;192006;34.9
THS;192007;190.3
THS;192008;58.1
THS;192009;219.2
THS;192010;9.7
THS;192011;1.6
THS;192012;27.2
THS;192101;62.3
THS;192102;7.6
THS;192103;10.8
THS;192104;63.1
THS;192105;57.0
THS;192106;98.4
THS;192107;34.8
THS;192108;99.9
THS;192109;50.9
THS;192110;22.0
THS;192111;66.3
THS;192112;16.1
THS;192201;103.2
THS;192202;36.8
THS;192203;118.0
THS;192204;90.4
THS;192205;29.0
THS;192206;75.9
THS;192207;165.7
THS;192208;127.4
THS;192209;156.2
THS;192210;69.5
THS;192211;45.6
THS;192212;184.6
THS;192301;23.6
THS;192302;19.9
THS;192303;6.6
THS;192304;61.0
THS;192305;128.3
THS;192306;47.9
THS;192307;47.2
THS;192308;116.2
THS;192309;124.9
THS;192310;142.4
THS;192311;113.7
THS;192312;122.4
THS;192401;10.7
THS;192402;48.0
THS;192403;10.9
THS;192404;45.1
THS;192405;184.0
THS;192406;149.2
THS;192407;115.5
THS;192408;190.3
THS;192409;127.8
THS;192410;36.0
THS;192411;2.7
THS;192412;43.5
THS;192501;5.1
THS;192502;178.7
THS;192503;15.0
THS;192504;54.1
THS;192505;39.8
THS;192506;16.9
THS;192507;116.0
THS;192508;141.1
THS;192509;97.6
THS;192510;64.6
THS;192511;46.6
THS;192512;51.9
THS;192601;34.4
THS;192602;41.6
THS;192603;49.8
THS;192604;99.4
THS;192605;171.6
THS;192606;163.4
THS;192607;115.4
THS;192608;33.6
THS;192609;16.9
THS;192610;131.5
THS;192611;237.4
THS;192612;38.1
THS;192701;78.2
THS;192702;17.9
THS;192703;103.3
THS;192704;92.6
THS;192705;9.7
THS;192706;162.9
THS;192707;128.4
THS;192708;174.8
THS;192709;224.5
THS;192710;31.3
THS;192711;108.4
THS;192712;9.7
THS;192801;35.4
THS;192802;43.0
THS;192803;48.6
THS;192804;127.9
THS;192805;159.4
THS;192806;77.1
THS;192807;100.5
THS;192808;208.1
THS;192809;60.1
THS;192810;250.1
THS;192811;114.9
THS;192812;44.9
THS;192901;22.9
THS;192902;11.6
THS;192903;10.5
THS;192904;111.7
THS;192905;58.0
THS;192906;59.1
THS;192907;93.0
THS;192908;164.3
THS;192909;12.4
THS;192910;104.2
THS;192911;52.0
THS;192912;72.7
THS;193001;11.9
THS;193002;4.3
THS;193003;59.3
THS;193004;69.9
THS;193005;68.1
THS;193006;56.4
THS;193007;120.2
THS;193008;135.3
THS;193009;140.9
THS;193010;47.3
THS;193011;52.0
THS;193012;28.7
THS;193101;97.1
THS;193102;92.0
THS;193103;72.2
THS;193104;37.9
THS;193105;76.4
THS;193106;81.3
THS;193107;174.5
THS;193108;209.1
THS;193109;82.6
THS;193110;74.5
THS;193111;44.6
THS;193112;26.0
THS;193201;43.0
THS;193202;5.2
THS;193203;25.4
THS;193204;90.1
THS;193205;162.9
THS;193206;67.7
THS;193207;133.1
THS;193208;71.2
THS;193209;89.8
THS;193210;110.9
THS;193211;34.4
THS;193212;8.4
THS;193301;26.1
THS;193302;41.9
THS;193303;41.1
THS;193304;39.6
THS;193305;121.9
THS;193306;141.3
THS;193307;72.3
THS;193308;45.9
THS;193309;86.3
THS;193310;169.2
THS;193311;104.0
THS;193312;15.1
THS;193401;21.3
THS;193402;11.4
THS;193403;79.4
THS;193404;72.4
THS;193405;38.7
THS;193406;136.5
THS;193407;75.9
THS;193408;229.9
THS;193409;67.5
THS;193410;76.6
THS;193411;108.5
THS;193412;36.1
THS;193501;37.7
THS;193502;158.5
THS;193503;26.8
THS;193504;78.5
THS;193505;117.7
THS;193506;59.4
THS;193507;73.0
THS;193508;159.8
THS;193509;57.6
THS;193510;235.9
THS;193511;91.9
THS;193512;103.2
THS;193601;29.5
THS;193602;46.0
THS;193603;29.2
THS;193604;87.2
THS;193605;81.0
THS;193606;95.1
THS;193607;390.4
THS;193608;63.9
THS;193609;62.9
THS;193610;27.3
THS;193611;18.0
THS;193612;122.5
THS;193701;25.3
THS;193702;124.3
THS;193703;140.0
THS;193704;32.2
THS;193705;46.7
THS;193706;59.5
THS;193707;108.9
THS;193708;83.0
THS;193709;164.0
THS;193710;109.2
THS;193711;19.7
THS;193712;70.8
THS;193801;59.8
THS;193802;16.5
THS;193803;29.0
THS;193804;31.8
THS;193805;68.2
THS;193806;158.6
THS;193807;148.6
THS;193808;106.4
THS;193809;40.9
THS;193810;73.4
THS;193811;45.2
THS;193812;54.5
THS;193901;58.0
THS;193902;8.7
THS;193903;65.0
THS;193904;57.7
THS;193905;126.6
THS;193906;96.1
THS;193907;188.4
THS;193908;98.7
THS;193909;94.4
THS;193910;128.8
THS;193911;124.5
THS;193912;27.5
THS;194001;52.7
THS;194002;47.1
THS;194003;50.9
THS;194004;55.6
THS;194005;108.2
THS;194006;102.2
THS;194007;199.8
THS;194008;40.9
THS;194009;121.7
THS;194010;46.8
THS;194011;161.1
THS;194012;55.1
THS;194101;26.2
THS;194102;25.2
THS;194103;69.2
THS;194104;89.9
THS;194105;106.3
