 

stn;time;rti150yx
DLMIT;1946;19460707
DLMIT;1947;19470622
DLMIT;1948;19480620
DLMIT;1949;19490830
DLMIT;1950;19500901
DLMIT;1951;19510120
DLMIT;1952;19520815
DLMIT;1953;19530709
DLMIT;1954;19540707
DLMIT;1955;19550708
DLMIT;1956;19560601
DLMIT;1957;19570224
DLMIT;1958;19581017
DLMIT;1959;19590613
DLMIT;1960;19600711
DLMIT;1961;19611211
DLMIT;1962;19621221
DLMIT;1963;19630723
DLMIT;1964;19641008
DLMIT;1965;19650610
DLMIT;1966;19660723
DLMIT;1967;19670614
DLMIT;1968;19681001
DLMIT;1969;19690815
DLMIT;1970;19700809
DLMIT;1971;19710811
DLMIT;1972;19720616
DLMIT;1973;19731115
DLMIT;1974;19740118
DLMIT;1975;19750630
DLMIT;1976;19760601
DLMIT;1977;19770731
DLMIT;1978;19780704
DLMIT;1979;19790617
DLMIT;1980;19800922
DLMIT;1981;19810719
DLMIT;1982;19820129
DLMIT;1983;19830613
DLMIT;1984;19840905
DLMIT;1985;19850806
DLMIT;1986;19860731
DLMIT;1987;19870720
DLMIT;1988;19880820
DLMIT;1989;19890621
DLMIT;1990;19900214
DLMIT;1991;19911222
DLMIT;1992;19921121
DLMIT;1993;19930710
DLMIT;1994;19940412
DLMIT;1995;19950606
DLMIT;1996;19960708
DLMIT;1997;19970705
DLMIT;1998;19980822
DLMIT;1999;19990521
DLMIT;2000;20000317
DLMIT;2001;20010524
DLMIT;2002;20020319
DLMIT;2003;20030612
DLMIT;2004;20040603
DLMIT;2005;20050822
DLMIT;2006;20060806
DLMIT;2007;20070625
DLMIT;2008;20080422
DLMIT;2009;20090803
DLMIT;2010;20100805
DLMIT;2011;20110918
DLMIT;2012;20120830
DLMIT;2013;20130601
DLMIT;2014;20141022
DLMIT;2015;20150519
DLMIT;2016;20160804
DLMIT;2017;20170810
