 

stn;time;rre150m0
ABO;190101;55.2
ABO;190102;26.1
ABO;190103;68.2
ABO;190104;209.1
ABO;190105;61.4
ABO;190106;189.4
ABO;190107;122.3
ABO;190108;140.6
ABO;190109;141.5
ABO;190110;94.3
ABO;190111;25.7
ABO;190112;83.8
ABO;190201;61.1
ABO;190202;48.2
ABO;190203;178.6
ABO;190204;61.9
ABO;190205;143.7
ABO;190206;93.6
ABO;190207;168.2
ABO;190208;154.8
ABO;190209;67.8
ABO;190210;91.7
ABO;190211;30.3
ABO;190212;101.2
ABO;190301;69.3
ABO;190302;40.5
ABO;190303;74.6
ABO;190304;95.5
ABO;190305;78.4
ABO;190306;116.5
ABO;190307;179.1
ABO;190308;116.2
ABO;190309;50.3
ABO;190310;148.3
ABO;190311;71.2
ABO;190312;42.5
ABO;190401;55.8
ABO;190402;117.4
ABO;190403;52.9
ABO;190404;140.3
ABO;190405;142.3
ABO;190406;138.8
ABO;190407;127.9
ABO;190408;185.7
ABO;190409;78.4
ABO;190410;65.6
ABO;190411;32.3
ABO;190412;57.7
ABO;190501;36.8
ABO;190502;29.5
ABO;190503;103.6
ABO;190504;92.7
ABO;190505;100.4
ABO;190506;103.1
ABO;190507;137.0
ABO;190508;216.0
ABO;190509;159.6
ABO;190510;120.1
ABO;190511;113.8
ABO;190512;42.2
ABO;190601;65.7
ABO;190602;81.1
ABO;190603;80.1
ABO;190604;70.6
ABO;190605;107.3
ABO;190606;80.1
ABO;190607;128.1
ABO;190608;50.9
ABO;190609;40.4
ABO;190610;33.8
ABO;190611;61.5
ABO;190612;124.7
ABO;190701;97.6
ABO;190702;58.7
ABO;190703;112.2
ABO;190704;98.4
ABO;190705;90.8
ABO;190706;122.4
ABO;190707;153.8
ABO;190708;104.3
ABO;190709;70.5
ABO;190710;85.2
ABO;190711;17.9
ABO;190712;132.2
ABO;190801;29.7
ABO;190802;118.7
ABO;190803;50.7
ABO;190804;91.6
ABO;190805;107.9
ABO;190806;117.9
ABO;190807;151.0
ABO;190808;82.9
ABO;190809;129.0
ABO;190810;6.0
ABO;190811;73.4
ABO;190812;48.1
ABO;190901;42.3
ABO;190902;19.9
ABO;190903;59.3
ABO;190904;58.1
ABO;190905;73.6
ABO;190906;164.0
ABO;190907;144.1
ABO;190908;136.8
ABO;190909;69.0
ABO;190910;111.2
ABO;190911;46.1
ABO;190912;102.6
ABO;191001;149.6
ABO;191002;92.5
ABO;191003;28.3
ABO;191004;103.6
ABO;191005;108.0
ABO;191006;146.3
ABO;191007;200.2
ABO;191008;147.1
ABO;191009;112.2
ABO;191010;81.1
ABO;191011;144.3
ABO;191012;71.5
ABO;191101;22.3
ABO;191102;48.1
ABO;191103;126.1
ABO;191104;69.6
ABO;191105;86.2
ABO;191106;134.2
ABO;191107;36.5
ABO;191108;93.1
ABO;191109;131.7
ABO;191110;77.0
ABO;191111;53.2
ABO;191112;95.3
ABO;191201;64.2
ABO;191202;66.0
ABO;191203;80.9
ABO;191204;96.6
ABO;191205;127.2
ABO;191206;166.3
ABO;191207;121.2
ABO;191208;190.2
ABO;191209;54.0
ABO;191210;137.8
ABO;191211;79.2
ABO;191212;46.0
ABO;191301;56.4
ABO;191302;32.7
ABO;191303;80.6
ABO;191304;56.8
ABO;191305;117.8
ABO;191306;140.1
ABO;191307;134.0
ABO;191308;108.6
ABO;191309;124.9
ABO;191310;27.6
ABO;191311;93.2
ABO;191312;73.8
ABO;191401;101.2
ABO;191402;37.5
ABO;191403;191.6
ABO;191404;74.3
ABO;191405;172.8
ABO;191406;135.4
ABO;191407;213.9
ABO;191408;203.7
ABO;191409;84.3
ABO;191410;84.3
ABO;191411;68.4
ABO;191412;42.5
ABO;191501;98.4
ABO;191502;69.4
ABO;191503;92.8
ABO;191504;96.3
ABO;191505;86.7
ABO;191506;148.4
ABO;191507;179.0
ABO;191508;126.7
ABO;191509;119.3
ABO;191510;23.8
ABO;191511;43.7
ABO;191512;84.9
ABO;191601;70.3
ABO;191602;105.7
ABO;191603;108.6
ABO;191604;124.1
ABO;191605;95.8
ABO;191606;172.2
ABO;191607;101.4
ABO;191608;86.6
ABO;191609;76.3
ABO;191610;89.1
ABO;191611;106.2
ABO;191612;153.0
ABO;191701;40.3
ABO;191702;7.9
ABO;191703;95.0
ABO;191704;92.8
ABO;191705;59.5
ABO;191706;101.0
ABO;191707;211.8
ABO;191708;160.5
ABO;191709;54.0
ABO;191710;259.0
ABO;191711;136.4
ABO;191712;51.6
ABO;191801;88.9
ABO;191802;26.1
ABO;191803;74.8
ABO;191804;81.6
ABO;191805;41.8
ABO;191806;206.7
ABO;191807;65.5
ABO;191808;133.8
ABO;191809;192.9
ABO;191810;75.8
ABO;191811;76.2
ABO;191812;301.3
ABO;191901;73.7
ABO;191902;75.4
ABO;191903;106.7
ABO;191904;158.5
ABO;191905;79.7
ABO;191906;171.8
ABO;191907;206.0
ABO;191908;48.4
ABO;191909;39.5
ABO;191910;138.1
ABO;191911;130.7
ABO;191912;217.3
ABO;192001;156.3
ABO;192002;16.3
ABO;192003;46.9
ABO;192004;91.5
ABO;192005;106.4
ABO;192006;131.4
ABO;192007;129.8
ABO;192008;99.1
ABO;192009;141.0
ABO;192010;16.4
ABO;192011;2.0
ABO;192012;52.0
ABO;192101;76.9
ABO;192102;22.2
ABO;192103;51.3
ABO;192104;96.4
ABO;192105;158.2
ABO;192106;166.8
ABO;192107;82.3
ABO;192108;123.9
ABO;192109;47.3
ABO;192110;46.3
ABO;192111;92.5
ABO;192112;81.6
ABO;192201;235.4
ABO;192202;90.5
ABO;192203;85.3
ABO;192204;210.8
ABO;192205;59.7
ABO;192206;176.2
ABO;192207;173.4
ABO;192208;155.4
ABO;192209;108.6
ABO;192210;112.6
ABO;192211;145.9
ABO;192212;122.3
ABO;192301;74.4
ABO;192302;82.7
ABO;192303;34.6
ABO;192304;107.7
ABO;192305;141.5
ABO;192306;114.1
ABO;192307;129.2
ABO;192308;90.0
ABO;192309;59.5
ABO;192310;116.3
ABO;192311;105.7
ABO;192312;213.0
ABO;192401;55.1
ABO;192402;33.5
ABO;192403;32.7
ABO;192404;138.8
